TICKER SYMBOL,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,ENTERPRISE VALUE/EBITDA
DSL,18.04,undefined,None,N/A,undefined,Not Found!
DSM,7.8,undefined,0.3,N/A,undefined,Not Found!
DSOC,28.9551,undefined,None,,undefined,Not Found!
DSS,4.14,undefined,0.723,N/A,undefined, 27.33 
DSSI,9.28,undefined,0.58,N/A,undefined, 5.81 
DSTL,38.82,undefined,None,,undefined,Not Found!
DSTX,26.1938,undefined,None,,undefined,Not Found!
DSU,10.99,undefined,0.015,N/A,undefined,Not Found!
DSX,3.14,-31.961920529801326,-1.625,5.00,-10.178955582739276, -5.76 
DT,47.98,-119.25107284768212,-1.764,37.90,-2.485432948055067, 95.47 
DTD,111.62,undefined,None,,undefined,Not Found!
DTE,132.7,150.04422516556295,7.078,6.05,1.1307025257389824, 12.19 
DTEC,43.84,undefined,None,,undefined,Not Found!
DTF,14.28,undefined,0.521,N/A,undefined,Not Found!
DTH,39.21,undefined,None,,undefined,Not Found!
DTN,93.67,undefined,None,,undefined,Not Found!
DUDE,25.93,undefined,None,,undefined,Not Found!
DUG,15.45,undefined,None,,undefined,Not Found!
DUK,95.53,33.78574966887418,1.719,4.99,0.3536663840560471, 16.58 
DURA,29.866,undefined,None,,undefined,Not Found!
DUSL,37.04,undefined,None,,undefined,Not Found!
DUST,22.79,undefined,None,,undefined,Not Found!
DVA,110.86,226.46877218543048,6.311,16.13,2.042835758483046, 10.15 
DVD,2.1,4.051788079470199,0.206,5.00,1.9294228949858088, 10.59 
DVN,22.35,-347.51258278145696,-7.12,25.00,-15.548661421989124, -11.56 
DVYA,40.8295,undefined,None,,undefined,Not Found!
DVYE,38.22,undefined,None,,undefined,Not Found!
DWM,52.47,undefined,None,,undefined,Not Found!
DWX,38.14,undefined,None,,undefined,Not Found!
DX,18.58,1.109834437086087,6.925,-8.39,0.05973274688299716,Not Found!
DXC,27.36,9.961905960264891,-11.209,-9.11,0.36410475000968173, 38.04 
DXD,10.71,undefined,None,,undefined,Not Found!
DXF,1.42,undefined,0.163,N/A,undefined,Not Found!
DXJ,61.28,undefined,None,,undefined,Not Found!
DXR,11.84,undefined,-0.423,N/A,undefined,Not Found!
DY,87.09,44.429801324503316,1.07,20.00,0.5101596202147585, 12.59 
DYFN,18.78,undefined,None,,undefined,Not Found!
DYHG,53.3964,undefined,None,,undefined,Not Found!
DYNF,33.3414,undefined,None,,undefined,Not Found!
DZZ,3.125,undefined,None,,undefined,Not Found!
E,24.06,63.558145695364246,1.558,19.50,2.6416519407882064, 8.09 
EAD,8.3,undefined,0.147,,undefined,Not Found!
EAF,11.53,6.207496688741723,1.62,-5.87,0.5383778567859258, 6.65 
EAGG,54.65,undefined,None,,undefined,Not Found!
EAOA,31.2822,undefined,None,,undefined,Not Found!
EAOK,26.8228,undefined,None,,undefined,Not Found!
EAOM,27.7158,undefined,None,,undefined,Not Found!
EAOR,29.4734,undefined,None,,undefined,Not Found!
EARN,12.39,-1.8500980132450318,1.628,-9.28,-0.1493218735468145,Not Found!
EASG,29.6129,undefined,None,,undefined,Not Found!
EAT,70.03,7.34731523178808,0.101,41.43,0.1049166818761685, 28.42 
EB,21.78,-201.16668874172186,-2.515,46.40,-9.23630343166767, -10.27 
EBF,20.41,20.84900662251656,1.06,5.00,1.0215093886583322, 8.78 
EBLU,41.1353,undefined,None,,undefined,Not Found!
EBND,26.01,undefined,None,,undefined,Not Found!
EBR,5.99,-194.17403973509934,0.74,-188.60,-32.41636723457418, 7.33 
EBS,93.88,146.2184105960265,5.67,9.20,1.5575033084365841, 9.57 
EC,12.7,-14.030463576158942,2.14,-13.00,-1.1047609115085781, 10.32 
ECC,11.91,undefined,1.882,N/A,undefined,Not Found!
ECCB,25.82,undefined,1.882,,undefined,Not Found!
ECF,13.23,undefined,2.534,N/A,undefined,Not Found!
ECH,32.99,undefined,None,,undefined,Not Found!
ECL,208.81,-154.75438145695367,-4.154,17.07,-0.7411253362240968, 29.09 
ECLN,22.67,undefined,None,,undefined,Not Found!
ECNS,53.81,undefined,None,,undefined,Not Found!
ECOM,21.53,15.145033112582782,0.63,8.00,0.7034386025351965, 22.22 
ECON,27.4,undefined,None,,undefined,Not Found!
ECOZ,34.8546,undefined,None,,undefined,Not Found!
ED,74.27,54.71735099337748,3.28,2.95,0.7367355728204859, 11.87 
EDC,90.81,undefined,None,,undefined,Not Found!
EDD,5.93,undefined,None,N/A,undefined,Not Found!
EDEN,93.84,undefined,None,,undefined,Not Found!
EDF,8.6,undefined,None,,undefined,Not Found!
EDI,9.12,undefined,None,,undefined,Not Found!
EDIV,29.38,undefined,None,,undefined,Not Found!
EDN,3.4,-298.8037086092715,-4.42,37.90,-87.88344370860926, -2.75 
EDOG,22.83,undefined,None,,undefined,Not Found!
EDOW,29.1838,undefined,None,,undefined,Not Found!
EDU,16.01,13.402924503311258,0.236,30.48,0.8371595567339948, 52.16 
EDV,127.04,undefined,None,,undefined,Not Found!
EDZ,9.54,undefined,None,,undefined,Not Found!
EEA,10.54,undefined,1.478,N/A,undefined,Not Found!
EEH,26.3849,undefined,None,,undefined,Not Found!
EELV,22.92,undefined,None,,undefined,Not Found!
EEM,51.92,undefined,None,,undefined,Not Found!
EEMD,22.1659,undefined,None,,undefined,Not Found!
EEMO,18.48,undefined,None,,undefined,Not Found!
EEMS,55.99,undefined,None,,undefined,Not Found!
EEMV,61.77,undefined,None,,undefined,Not Found!
EEMX,77.6351,undefined,None,,undefined,Not Found!
EES,46.57,undefined,None,,undefined,Not Found!
EET,95.4679,undefined,None,,undefined,Not Found!
EEV,17.0872,undefined,None,,undefined,Not Found!
EEX,5.95,-178.39668874172187,-9.07,5.00,-29.9826367633146, -1.05 
EFA,75.62,undefined,None,,undefined,Not Found!
EFAD,43.5143,undefined,None,,undefined,Not Found!
EFAV,73.2,undefined,None,,undefined,Not Found!
EFAX,80.0876,undefined,None,,undefined,Not Found!
EFC,16.16,1.8628172185430465,0.391,-5.23,0.11527334273162416,Not Found!
EFF,16.29,undefined,None,,undefined,Not Found!
EFG,99.75,undefined,None,,undefined,Not Found!
EFIV,36.2878,undefined,None,,undefined,Not Found!
EFL,9.36,undefined,None,,undefined,Not Found!
EFNL,45.4155,undefined,None,,undefined,Not Found!
EFO,46.6404,undefined,None,,undefined,Not Found!
EFR,13.78,undefined,-0.09,N/A,undefined,Not Found!
EFT,14.12,undefined,0.221,N/A,undefined,Not Found!
EFU,11.8921,undefined,None,,undefined,Not Found!
EFV,50.93,undefined,None,,undefined,Not Found!
EFX,177,118.17525827814573,4.24,10.63,0.6676568264302019, 20.45 
EFZ,19.5512,undefined,None,,undefined,Not Found!
EGF,12.69,undefined,0.313,,undefined,Not Found!
EGHT,31.81,141.8874701986755,-1.634,-68.10,4.460467469307623, -35.15 
EGIS,30.4366,undefined,None,,undefined,Not Found!
EGO,10.72,4.799205298013245,0.6,-3.01,0.4476870613818325, 3.91 
EGP,142.17,65.14331125827815,2.76,7.70,0.4582071552245773, 27.84 
EGPT,25.21,undefined,None,,undefined,Not Found!
EGY,2.33,-12.804437086092713,-0.837,2.00,-5.495466560554813, -9.8 
EHC,82.53,66.10000529801324,2.848,7.43,0.8009209414517539, 13.29 
EHI,10.47,undefined,1.132,N/A,undefined,Not Found!
EHT,9.8399,undefined,None,N/A,undefined,Not Found!
EIC,15.355,undefined,None,,undefined,Not Found!
EIDO,22.35,undefined,None,,undefined,Not Found!
EIG,41.4,107.00596026490068,3.97,10.00,2.584685030553157, 6.99 
EIM,13.08,undefined,0.651,,undefined,Not Found!
EINC,48.4048,undefined,None,,undefined,Not Found!
EIRL,54.8649,undefined,None,,undefined,Not Found!
EIS,63.7962,undefined,None,,undefined,Not Found!
EIX,60.32,23.07814569536424,1.98,-0.50,0.38259525357036206, 14.01 
EJAN,29.9143,undefined,None,,undefined,Not Found!
EJUL,26.5333,undefined,None,,undefined,Not Found!
EKAR,37.9032,undefined,None,,undefined,Not Found!
EL,286.16,108.97896688741724,2.527,21.10,0.3808322857402056, 54.44 
ELA,5.25,undefined,None,N/A,undefined, 19.44 
ELAN,28.06,-28.069523178807945,-1.27,6.67,-1.000339386272557, -3547.11 
ELD,31.77,undefined,None,,undefined,Not Found!
ELF,26.65,2.5309470198675497,0.111,7.15,0.09496986941341651, 42.44 
ELLO,30.5,undefined,0.957,N/A,undefined, 27.34 
ELMD,10.63,14.037748344370863,0.41,15.00,1.3205783955193662, 15.59 
ELP,1.2,5.547059602649007,0.259,6.20,4.622549668874173, 3.67 
ELS,63.75,36.72309933774835,1.254,11.60,0.5760486170627193, 28.73 
ELVT,3.7,5.2608847682119215,0.496,-1.22,1.4218607481653842, 3.58 
ELY,26.63,-77.4953642384106,-1.35,30.90,-2.9100775155242435, -207.85 
EMAG,20.635,undefined,None,,undefined,Not Found!
EMAN,3.38,-7.847880794701987,-0.189,20.00,-2.3218582232846114, -61.61 
EMBD,26.54,undefined,None,,undefined,Not Found!
EMBH,23.758,undefined,None,,undefined,Not Found!
EMD,13.01,undefined,0.778,N/A,undefined,Not Found!
EMDV,59.0689,undefined,None,,undefined,Not Found!
EME,109.6,82.17218543046359,2.4,15.00,0.7497462174312371, 15.7 
EMF,18.63,undefined,2.591,N/A,undefined,Not Found!
EMFM,19.2189,undefined,None,,undefined,Not Found!
EMGF,50.59,undefined,None,,undefined,Not Found!
EMHY,44.56,undefined,None,,undefined,Not Found!
EMLC,30.59,undefined,None,,undefined,Not Found!
EMLP,22.57,undefined,None,,undefined,Not Found!
EMN,111.59,62.8748344370861,3.5,3.83,0.5634450617177713, 15.57 
EMNT,100.675,undefined,None,,undefined,Not Found!
EMO,18.1,undefined,None,N/A,undefined,Not Found!
EMPW,9.95,undefined,None,,undefined,Not Found!
EMQQ,61.75,undefined,None,,undefined,Not Found!
EMR,89.19,91.2623377483444,3.455,9.63,1.0232350907987935, 17.23 
EMSG,33.1493,undefined,None,,undefined,Not Found!
EMSH,73.1,undefined,None,,undefined,Not Found!
EMTL,50.4317,undefined,None,,undefined,Not Found!
EMTY,17.7427,undefined,None,,undefined,Not Found!
EMX,2.92,undefined,-0.039,,undefined, -19.05 
ENB,36.68,22.949117880794702,1.179,4.86,0.6256575212866604, 15.96 
ENBL,6.65,-2.6700132450331124,0.119,-23.90,-0.40150575113279885, 10.59 
ENFR,17.17,undefined,None,,undefined,Not Found!
ENIA,8.3,11.058278145695366,0.55,5.30,1.332322668156068, 5.24 
ENIC,3.86,undefined,0.4,N/A,undefined, 18.09 
ENLC,4.34,-164.56815894039732,-0.848,124.70,-37.918930631427955, 12.4 
ENOR,26.9451,undefined,None,,undefined,Not Found!
ENPC,9.784,undefined,None,,undefined,Not Found!
ENR,47.6,-64.41585430463574,-1.289,25.80,-1.3532742500973896, 16.11 
ENS,91.6,67.73450331125828,2.513,10.00,0.7394596431360074, 17.27 
ENSV,1.8,-24.95543046357616,-0.601,20.00,-13.864128035320089, 9.77 
ENTR,21.635,undefined,None,,undefined,Not Found!
ENV,73.41,-2.0543046357615893,-0.06,15.00,-0.02798398904456599, 34.63 
ENVA,35.08,undefined,11.701,N/A,undefined, 3.71 
ENX,12.15,undefined,0.248,N/A,undefined,Not Found!
ENZ,3.52,undefined,-0.23,N/A,undefined, -44.8 
EOD,5.1,undefined,None,N/A,undefined,Not Found!
EOG,73.04,-102.06309933774833,-1.044,58.60,-1.397358972313093, 16.22 
EOI,16.58,undefined,1.696,N/A,undefined,Not Found!
EOS,20.97,undefined,4.748,N/A,undefined,Not Found!
EOT,22.39,undefined,None,,undefined,Not Found!
EPAC,25.07,undefined,None,12.20,undefined, 46.77 
EPAM,368.01,241.5046357615894,5.6,21.10,0.656244764440068, 40.64 
EPC,38.5,18.49679867549669,1.151,2.53,0.4804363292336803, 13.23 
EPD,22.27,42.17837086092716,1.713,8.40,1.8939546861664642, 11.29 
EPHE,29.55,undefined,None,,undefined,Not Found!
EPI,31.05,undefined,None,,undefined,Not Found!
EPM,3.35,undefined,-0.56,N/A,undefined, -4.3 
EPOL,17.63,undefined,None,,undefined,Not Found!
EPP,49.88,undefined,None,,undefined,Not Found!
EPR,46.39,-46.31728476821193,-2.051,7.00,-0.9984325235656807, 30.51 
EPRF,24.21,undefined,None,,undefined,Not Found!
EPRT,23.17,27.446646357615897,0.438,34.51,1.1845768820723304, 24.54 
EPS,42.68,undefined,None,,undefined,Not Found!
EPU,33.64,undefined,None,,undefined,Not Found!
EPV,14.775,undefined,None,,undefined,Not Found!
EQAL,42.46,undefined,None,,undefined,Not Found!
EQC,28.34,33.7612582781457,3.565,-2.00,1.1912935172246188, 1.27 
EQD,9.85,undefined,None,,undefined,Not Found!
EQH,31.54,-31.41075496688742,-1.56,5.32,-0.9959021866483012, 17.02 
EQL,92.59,undefined,None,,undefined,Not Found!
EQNR,19.14,-35.21019867549669,-1.69,5.80,-1.8396133059298165, 6.3 
EQOP,30.1749,undefined,None,,undefined,Not Found!
EQR,71.5075,52.072688741721855,2.448,6.10,0.7282129670555098, 16.52 
EQS,1.91,undefined,-0.87,N/A,undefined,Not Found!
EQT,18.59,-72.99119205298014,-3.711,5.00,-3.9263685881108197, 24.58 
EQWL,73.9469,undefined,None,,undefined,Not Found!
EQX,8.06,undefined,-0.181,,undefined, 8.72 
ERC,12.37,undefined,-0.041,,undefined,Not Found!
ERF,4.92,-620.5388185430463,-3.314,120.02,-126.12577612663543, -2.15 
ERH,12.84,undefined,0.013,,undefined,Not Found!
ERJ,9.37,-72.87402384105961,-3.976,4.08,-7.777377144189927, -22.43 
ERM,23.1767,undefined,None,,undefined,Not Found!
ERSX,22.5671,undefined,None,,undefined,Not Found!
ERUS,38.37,undefined,None,,undefined,Not Found!
ERX,23.81,undefined,None,,undefined,Not Found!
ERY,18.34,undefined,None,,undefined,Not Found!
ES,86.03,80.42748344370861,3.55,7.05,0.9348771759119913, 14.52 
ESBA,11,undefined,0.393,,undefined, 19.08 
ESCR,21.4565,undefined,None,,undefined,Not Found!
ESE,106.25,37.62801324503311,1.099,15.00,0.3541460070120763, 32.42 
ESEB,21.24,undefined,None,,undefined,Not Found!
ESG,95.718,undefined,None,,undefined,Not Found!
ESGA,48.7995,undefined,None,,undefined,Not Found!
ESGC,2.02,undefined,None,-27.80,undefined, -1.14 
ESGG,129.004,undefined,None,,undefined,Not Found!
ESGN,27.7413,undefined,None,,undefined,Not Found!
ESGS,34.1484,undefined,None,,undefined,Not Found!
ESGV,72.44,undefined,None,,undefined,Not Found!
ESHY,21.0102,undefined,None,,undefined,Not Found!
ESI,18.28,9.21260927152318,0.304,12.30,0.5039720608054256, 19.06 
ESML,37.84,undefined,None,,undefined,Not Found!
ESNG,60.1193,undefined,None,,undefined,Not Found!
ESNT,42.86,130.41425165562913,3.88,14.57,3.042796352207866, 10.41 
ESP,16,undefined,0.359,N/A,undefined, 21.78 
ESRT,11.17,-1.4406357615894043,-0.096,1.80,-0.1289736581548258, 21.98 
ESS,277.87,207.59141721854306,8.688,7.90,0.7470810710711594, 18.32 
ESTC,111.77,-22.653880794701987,-1.376,2.80,-0.20268301686232432, -87.37 
ESTE,7.1,-15.510000000000002,-0.453,15.00,-2.1845070422535215, 16.07 
ET,7.76,-0.5594701986754966,-0.24,-6.90,-0.07209667508704853, 13.52 
ETB,15.47,undefined,0.627,N/A,undefined,Not Found!
ETG,18.58,undefined,-0.094,N/A,undefined,Not Found!
ETH,27.39,14.209231788079471,0.551,9.20,0.5187744354903057, 19.97 
ETHO,56.1545,undefined,None,,undefined,Not Found!
ETJ,10.71,undefined,None,N/A,undefined,Not Found!
ETM,5.34,28.585430463576156,-1.8,-19.40,5.353076865838232, -14.13 
ETN,135.82,123.0005430463576,3.49,15.69,0.9056143649415227, 23.12 
ETO,25.91,undefined,0.396,N/A,undefined,Not Found!
ETR,98.31,140.74172185430467,6.9,5.50,1.4316114520832537, 9.7 
ETRN,8.25,-28.543907284768213,1.059,-27.00,-3.4598675496688744, 8.18 
ETV,15.29,undefined,1.154,N/A,undefined,Not Found!
ETW,10.01,undefined,0.703,N/A,undefined,Not Found!
ETWO,9.75,undefined,None,N/A,undefined, -1749.14 
ETX,22.06,undefined,None,N/A,undefined,Not Found!
ETY,12.64,undefined,0.734,N/A,undefined,Not Found!
EUCG,27.0493,undefined,None,,undefined,Not Found!
EUDG,30.94,undefined,None,,undefined,Not Found!
EUDV,46.502,undefined,None,,undefined,Not Found!
EUFX,41.3767,undefined,None,,undefined,Not Found!
EUM,12.64,undefined,None,,undefined,Not Found!
EUO,24.35,undefined,None,,undefined,Not Found!
EURL,28.53,undefined,None,,undefined,Not Found!
EURN,9.08,-14.745099337748345,2.249,-13.00,-1.6239096186947517, 3.29 
EURZ,25.5079,undefined,None,,undefined,Not Found!
EUSA,77.24,undefined,None,,undefined,Not Found!
EUSB,49.14,undefined,None,,undefined,Not Found!
EUSC,33.1825,undefined,None,,undefined,Not Found!
EV,73.79,20.582777483443707,1.063,4.79,0.27893722026621093, 25.83 
EVA,48.62,undefined,-0.361,N/A,undefined, 20.44 
EVBN,32.97,undefined,2.13,N/A,undefined,Not Found!
EVC,4.09,0.5900662251655631,-0.05,-16.60,0.14427047070062668, 16.93 
EVF,6.61,undefined,0.13,N/A,undefined,Not Found!
EVG,13.0471,undefined,-0.383,N/A,undefined,Not Found!
EVH,20.03,-220.7809271523179,-3.936,30.00,-11.022512588732795, -7.22 
EVI,29.78,undefined,0.068,N/A,undefined, 59.67 
EVM,11.57,undefined,0.546,,undefined,Not Found!
EVN,13.61,undefined,0.897,N/A,undefined,Not Found!
EVR,129.02,53.89271523178809,8.22,-4.00,0.4177082253277638,Not Found!
EVRG,59.83,56.075231788079485,2.72,5.65,0.9372427175009107, 11.53 
EVRI,14.13,-39.86225165562914,-0.96,20.00,-2.821107689711899, 14.75 
EVT,25.73,undefined,-1.6,N/A,undefined,Not Found!
EVTC,36.75,35.89773509933775,1.43,8.73,0.9768091183493266, 13.41 
EVV,12.65,undefined,-0.07,,undefined,Not Found!
EVX,130.888,undefined,None,,undefined,Not Found!
EVY,14.25,undefined,0.741,,undefined,Not Found!
EW,80.55,40.702913907284774,1.3,12.99,0.5053124010836099, 48.56 
EWA,24.63,undefined,None,,undefined,Not Found!
EWC,33.79,undefined,None,,undefined,Not Found!
EWCO,37.8,undefined,None,,undefined,Not Found!
EWD,44.49,undefined,None,,undefined,Not Found!
EWG,32.86,undefined,None,,undefined,Not Found!
EWGS,75.865,undefined,None,,undefined,Not Found!
EWH,26.36,undefined,None,,undefined,Not Found!
EWI,31.18,undefined,None,,undefined,Not Found!
EWJ,69.19,undefined,None,,undefined,Not Found!
EWK,20.16,undefined,None,,undefined,Not Found!
EWL,44.61,undefined,None,,undefined,Not Found!
EWM,27.33,undefined,None,,undefined,Not Found!
EWMC,87.6108,undefined,None,,undefined,Not Found!
EWN,45.16,undefined,None,,undefined,Not Found!
EWO,21.59,undefined,None,,undefined,Not Found!
EWP,27.11,undefined,None,,undefined,Not Found!
EWQ,34.51,undefined,None,,undefined,Not Found!
EWRE,32.33,undefined,None,,undefined,Not Found!
EWS,23.11,undefined,None,,undefined,Not Found!
EWSC,78.6846,undefined,None,,undefined,Not Found!
EWT,58.03,undefined,None,,undefined,Not Found!
EWU,31.08,undefined,None,,undefined,Not Found!
EWUS,44.9137,undefined,None,,undefined,Not Found!
EWV,13.7262,undefined,None,,undefined,Not Found!
EWW,43.38,undefined,None,,undefined,Not Found!
EWX,54.04,undefined,None,,undefined,Not Found!
EWY,87.33,undefined,None,,undefined,Not Found!
EWZ,32.43,undefined,None,,undefined,Not Found!
EXD,10.45,undefined,None,,undefined,Not Found!
EXG,9.1,undefined,None,N/A,undefined,Not Found!
EXI,114.29,undefined,None,,undefined,Not Found!
EXK,5.09,undefined,0.008,N/A,undefined, 26.45 
EXN,2.96,undefined,None,,undefined, -11.12 
EXP,128.89,199.52980132450335,8.3,8.00,1.5480626993909796, 18.71 
EXPR,4.6,444.43187814569535,-6.274,-57.12,96.61562568384683, -3.51 
EXR,131,78.37682119205299,3.71,6.00,0.5982963449775037, 25.87 
EXTN,3.5,undefined,-3.096,N/A,undefined, 6.05 
EYLD,36.2,undefined,None,,undefined,Not Found!
EZA,47,undefined,None,,undefined,Not Found!
EZJ,48.3751,undefined,None,,undefined,Not Found!
EZM,50.12,undefined,None,,undefined,Not Found!
EZU,45.85,undefined,None,,undefined,Not Found!
F,12.32,-16.964068874172185,-0.322,27.66,-1.3769536423841058, 20.23 
FAF,55.69,48.46410596026492,6.16,-3.10,0.8702479073489839, 6 
FAII,9.95,undefined,None,,undefined,Not Found!
FAM,9.94,undefined,0.39,N/A,undefined,Not Found!
FAN,21.39,undefined,None,,undefined,Not Found!
FAS,89.06,undefined,None,,undefined,Not Found!
FAUG,35.6634,undefined,None,,undefined,Not Found!
FAX,4.07,undefined,0.103,,undefined,Not Found!
FAZ,35.55,undefined,None,,undefined,Not Found!
FBC,44.62,145.63708609271524,9.52,2.00,3.263941866712578,Not Found!
FBCG,28.41,undefined,None,,undefined,Not Found!
FBCV,26.65,undefined,None,,undefined,Not Found!
FBGX,562.988,undefined,None,,undefined,Not Found!
FBHS,90.73,101.89205298013246,3.94,9.25,1.1230249419170335, 15.65 
FBK,44.75,undefined,1.67,N/A,undefined,Not Found!
FBND,52.64,undefined,None,,undefined,Not Found!
FBP,11.02,15.314185430463576,0.459,14.40,1.3896719991346258,Not Found!
FBT,158.75,undefined,None,,undefined,Not Found!
FC,26.82,-24.103841059602654,-0.704,15.00,-0.8987263631470043, 25.49 
FCF,14.34,18.02980132450331,0.75,8.00,1.2573083210950704,Not Found!
FCG,12.73,undefined,None,,undefined,Not Found!
FCN,137.99,135.23137748344374,5.67,7.87,0.9800085331070637, 15.14 
FCO,8.24,undefined,-0.447,,undefined,Not Found!
FCOM,49,undefined,None,,undefined,Not Found!
FCOR,54.2777,undefined,None,,undefined,Not Found!
FCPI,26.94,undefined,None,,undefined,Not Found!
FCPT,27.5,undefined,1.08,N/A,undefined, 21.26 
FCT,12.23,undefined,0.123,N/A,undefined,Not Found!
FCTR,32.47,undefined,None,,undefined,Not Found!
FCX,31.11,29.01333774834437,0.41,40.07,0.9326048777995619, 16.03 
FDD,13.95,undefined,None,,undefined,Not Found!
FDEC,31.5205,undefined,None,,undefined,Not Found!
FDEM,26.8338,undefined,None,,undefined,Not Found!
FDEU,12.515,undefined,None,,undefined,Not Found!
FDEV,27.895,undefined,None,,undefined,Not Found!
FDG,72.185,undefined,None,,undefined,Not Found!
FDHY,54.93,undefined,None,,undefined,Not Found!
FDIS,74.83,undefined,None,,undefined,Not Found!
FDL,32.32,undefined,None,,undefined,Not Found!
FDLO,43.3,undefined,None,,undefined,Not Found!
FDM,58.88,undefined,None,,undefined,Not Found!
FDMO,43.8023,undefined,None,,undefined,Not Found!
FDN,212.38,undefined,None,,undefined,Not Found!
FDP,28.06,48.77152317880795,1.03,24.00,1.7381155801428352, 12.27 
FDRR,39.82,undefined,None,,undefined,Not Found!
FDS,321.17,207.87814569536425,9.84,6.00,0.6472526876587609, 23.11 
FDVV,35.12,undefined,None,,undefined,Not Found!
FDX,274.18,627.2824596026489,11.357,29.41,2.2878490757992886, 12.81 
FE,34.25,18.93267549668874,1.99,-1.97,0.5527788466186494, 12.47 
FEBZ,25.7153,undefined,None,,undefined,Not Found!
FEDU,1.34,undefined,-0.531,N/A,undefined, -6.87 
FEDX,28.4261,undefined,None,,undefined,Not Found!
FEI,6.74,undefined,None,,undefined,Not Found!
FEN,13.04,undefined,-5.603,N/A,undefined,Not Found!
