TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE),ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),TOTAL LIABILITIES (MIL),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ALTMAN Z-SCORE
FFHG,Formula Folios Hedged Growth ET,35.7321,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.5185762855928602,1.5240118997025074,35.86,23.53,,Not Found!
FFEB,FT Cboe Vest U.S. Equity Buffer,37.09,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.2289595758780651,1.2313121272365806,37.161,30.18,,Not Found!
FFIU,UVA Unconstrained Medium-Term F,26.585,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0364522417153996,1.0413255360623783,26.71,25.65,,Not Found!
FFTI,FormulaFolios Tactical Income E,24.2001,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0372953279039863,1.037136733819117,24.1964,23.33,,Not Found!
FFR,First Trust FTSE EPRA/NAREIT Gl,52.301,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4309439124487007,1.4502735978112176,53.0075,36.55,,Not Found!
FFND,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
FFSG,FormulaFolios Smart Growth ETF,36.1452,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4169031752254018,1.4295570364562917,36.468,25.51,,Not Found!
FFTG,FormulaFolios Tactical Growth E,30.035,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.1265941485371342,1.13927231807952,30.373,26.66,,Not Found!
FFTY,Innovator IBD 50 ETF,46.71,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3262350936967633,1.3358886996024986,47.05,35.22,,Not Found!
FGB,First Trust Specialty Finance a,4.05,undefined,None,,undefined,None,Not Found!,None, 62.25 Mil ,None,$6.66,$7.23,1.8243243243243241,1.824369369369369,4.0501,2.22,0.0023,
FGD,First Trust DJ Global Select Di,25.87,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4962406015037595,1.500289184499711,25.94,17.29,,Not Found!
FGRO,Fidelity Growth Opportunities E,21.59,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.2125807357483853,1.2165122156697556,21.66,17.805,,Not Found!
FHN$B,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
FHI,"Federated Hermes, Inc.",33.69,undefined,None,0.75,undefined,None, 7.2 ,7.046, 3.14 Bil ,3075338496,$263,$883,1.6563421828908553,1.662241887905605,33.81,20.34,0.0382,4.63 
FHN,First Horizon Corporation,16.31,64.16124513618678,2.082,9.50,3.9338592971297843,1.2223524,Not Found!,None," -852,628,000.00 ",-509968832,"$1,627","$79,343",1.9120750293083235,1.9085580304806569,16.28,8.53,0.0174,
FHLC,Fidelity MSCI Health Care Index,67.15,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3368504877563212,1.3346605614174798,67.04,50.23,,Not Found!
FHN$E,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
FHN$C,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
FHN$D,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
FHN$F,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
FHS,First High-School Education Gro,3.62,undefined,None,N/A,undefined,None, 10.13 ,1.609, 104.21 Mil ,185948608,$0.00,$111.87,1.1868852459016395,1.1672131147540985,3.56,3.05,None,0.46 
FIDI,Fidelity International High Div,20.6,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3621635918799182,1.3648085697282286,20.64,15.123,,Not Found!
FIBR,,,,Key Error,,,,Not Found!,,Not Found!,,Not Found!,Not Found!,,,,,,Not Found!
FICO,Fair Isaac Corproation,450.55,386.8178677042802,8.98,16.66,0.8585459276534907,41.448673, 27.27 ,38.926, 13.92 Bil ,15625708544,$462,"$1,464",1.1856578947368421,1.188263157894737,451.54,380,0.024,9.41 
FIDU,,,,Key Error,,,,Not Found!,,Not Found!,,Not Found!,Not Found!,,,,,,Not Found!
FI,Frank's International N.V.,2.81,70.27228015564204,-0.691,-67.90,25.0079288810114,1.0301164, 52.39 ,-117.174, 524.14 Mil ,586691968,$5.1,$164.4,1.8859060402684564,1.936241610738255,2.885,1.49,0.03,2.47 
FIF,First Trust Energy Infrastructu,13,undefined,None,N/A,undefined,None,Not Found!,None, 273.58 Mil ,None,$5.92,$63.96,1.5116279069767442,1.513279069767442,13.0142,8.6,0.0011999999,
FIEE,UBS AG FI Enhanced Europe 50 ET,205.776,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.910640668523677,1.7890436397400187,192.68,107.7,,Not Found!
FIGB,Fidelity Investment Grade Bond ,50.619,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0260261477652781,1.0290868551738117,50.77,49.335,,Not Found!
FIGS,"FIGS, Inc.",36.28,undefined,None,-2.20,undefined,None, -403.27 ,9.477, 6.18 Bil ,672946624,$0.0,$50.5,1.2842477876106195,1.2716814159292034,35.925,28.25,0.0322,77.28 
FIHD,UBS AG UBS AG FI Enhanced Globa,232.565,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.682084478518733,1.6723658324895128,231.2213,138.26,,Not Found!
FINS,None,18.2,undefined,None,,undefined,0.9123069,Not Found!,None, 308.74 Mil ,324987264,$,$117.13,1.1353711790393013,1.132252027448534,18.15,16.03,None,
FILL,iShares MSCI Global Energy Prod,15.56,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.6361724500525763,1.651945320715037,15.71,9.51,,Not Found!
FISK,,,,Key Error,,,, 17.44 ,, 4.56 Bil ,,$126.9,"$2,390.3",,,,,,1.09 
FINV,FinVolution Group,5.88,undefined,None,16.04,undefined,None, 2.14 ,-0.53, 975.36 Mil ,-2355871744,$294,$906,3.7452229299363053,3.6433121019108277,5.72,1.57,None,3.50 
FIV,First Trust Senior Floating Rat,9.55,undefined,None,,undefined,None,Not Found!,None, 480.55 Mil ,None,$-15.65,$152.30,1.1499096929560506,1.1499096929560506,9.55,8.305,0.0005,
FITE,SPDR S&P Kensho Future Security,52.4372,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.479187588152327,1.4798307475317347,52.46,35.45,,Not Found!
FISR,,,,Key Error,,,,Not Found!,,Not Found!,,Not Found!,Not Found!,,,,,,Not Found!
FIVA,Fidelity International Value Fa,24.31,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.359619686800895,1.365984340044743,24.4238,17.88,,Not Found!
FIVG,Defiance Next Gen Connectivity ,38.24,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4033027522935781,1.4007339449541285,38.17,27.25,,Not Found!
FIW,First Trust Water ETF,89.54,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.5547838166348324,1.5599079701337035,89.8351,57.59,,Not Found!
FIS,Fidelity National Information S,128.34,11.025680933852144,0.25,17.26,0.08590993403344353,1.6171588, 21.58 ,25.673, 97.54 Bil ,108699443200,"$3,518","$33,884",1.0679870183906133,1.0619122909211949,127.61,120.17,0.0123000005,1.62 
FJUL,FT Cboe Vest U.S. Equity Buffer,35.2843,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.1683543046357616,1.1721854304635762,35.4,30.2,,Not Found!
FIX,"Comfort Systems USA, Inc.",74.04,undefined,4.345,,undefined,3.796412, 11.47 ,11.667, 2.95 Bil ,3082457600,$212,"$1,003",1.6973865199449796,1.7015130674002752,74.22,43.62,0.0198,4.12 
FJAN,FT Cboe Vest U.S. Equity Buffer,33.27,,Key Error,,,None,,,,,Not Found!,Not Found!,1.1239864864864866,1.1262736486486484,33.3377,29.6,,Not Found!
FL,"Foot Locker, Inc.",57.83,447.1538521400779,6.05,34.67,7.732212556459933,2.0248868, 5.47 ,7.514, 7.13 Bil ,7108134912,"$1,418","$4,512",1.9941379310344827,1.9743103448275863,57.255,29,0.0535,2.84 
FLAU,Franklin FTSE Australia ETF,30.25,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3250109505037233,1.3402365308804205,30.5976,22.83,,Not Found!
FLAX,Franklin FTSE Asia ex Japan ETF,27.0929,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.1805185185185185,1.1862745098039216,27.225,22.95,,Not Found!
FLC,Flaherty & Crumrine Total Retur,24,undefined,1.736,N/A,undefined,1.0934086,Not Found!,None, 355.78 Mil ,353862848,$8.01,$115.23,1.1363636363636362,1.1330492424242424,23.93,21.12,None,
FJUN,,,,Key Error,,,,Not Found!,,Not Found!,,Not Found!,Not Found!,,,,,,Not Found!
FLBR,Franklin FTSE Brazil ETF,22.3371,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3537636363636363,1.3757575757575757,22.7,16.5,,Not Found!
FLBL,Franklin Liberty Senior Loan ET,24.945,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.043723849372385,1.0456066945606695,24.99,23.9,,Not Found!
FLCA,Franklin FTSE Canada ETF,33.0441,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.404936224489796,1.4128826530612246,33.231,23.52,,Not Found!
FLCB,Franklin Liberty U.S. Core Bond,25.565,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0250190449460728,1.0248586664528287,25.561,24.941,,Not Found!
FLCH,Franklin FTSE China ETF,27.35,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0458891013384322,1.04244741873805,27.26,26.15,,Not Found!
FLCO,Franklin Liberty Investment Gra,26.29,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0399525316455696,1.0401503164556962,26.295,25.28,,Not Found!
FLEE,Franklin FTSE Europe ETF,29.5732,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3710338433008809,1.3722763096893835,29.6,21.57,,Not Found!
FLFR,Franklin FTSE France ETF,31.2058,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4314587155963303,1.4394495412844035,31.38,21.8,,Not Found!
FLEH,Franklin FTSE Europe Hedged ETF,28.4334,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3781213648701045,1.3820036835982938,28.5135,20.632,,Not Found!
FLGB,Franklin FTSE,25.2,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3755458515283843,1.375,25.19,18.32,,Not Found!
FLDR,Fidelity Low Duration Bond Fact,50.895,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0403720359771056,1.0398609975470154,50.87,48.92,,Not Found!
FLGE,Credit Suisse FI Large Cap Grow,759.7246,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.929356402579164,1.9579908119186025,771,393.771,,Not Found!
FLHK,Franklin FTSE Hong Kong ETF,27.4938,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.2154641909814323,1.2144120247568522,27.47,22.62,,Not Found!
FLGV,Franklin Liberty U.S. Treasury ,24.28,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.019739605207896,1.0210415791684166,24.311,23.81,,Not Found!
FLGR,Franklin FTSE Germany ETF,27.0603,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3232420537897311,1.3345965770171149,27.2925,20.45,,Not Found!
FLJH,Franklin FTSE Japan Hedged ETF,30.5182,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.245031005221932,1.2508159268929504,30.66,24.512,,Not Found!
FLIY,Franklin FTSE Italy ETF,27.5343,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.436322378716745,1.451747522170057,27.83,19.17,,Not Found!
FLIA,Franklin Liberty International ,25.285,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0169730121063427,1.0175763182238668,25.3,24.863,,Not Found!
FLJP,Franklin FTSE Japan ETF,29.75,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.1723675914249685,1.1707912988650693,29.71,25.376,,Not Found!
FLHY,Franklin Liberty High Yield Cor,26.525,,Key Error,,,None,,,,,Not Found!,Not Found!,1.052203578087191,1.0542544329406165,26.5767,25.209,,Not Found!
FLKR,Franklin FTSE South Korea ETF,30.05,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3614534251540413,1.3641672707502719,30.1099,22.072,,Not Found!
FLIN,Franklin FTSE India ETF,31.09,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4630588235294117,1.492235294117647,31.71,21.25,,Not Found!
FLLA,Franklin FTSE Latin America ETF,23.8877,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.359573136027319,1.3864541832669321,24.36,17.57,,Not Found!
FLLV,Franklin Liberty U.S. Low Volat,48.7909,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3021323725647185,1.3063784360821993,48.95,37.47,,Not Found!
FLM,First Trust Global Engineering ,54.275,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3305957342485903,1.3354008335376317,54.471,40.79,,Not Found!
FLME,Flame Acquisition Corp.,9.63,undefined,None,,undefined,None,Not Found!,None, 345.75 Mil ,346019904,$,$0.28,1.006269592476489,1.005224660397074,9.62,9.57,None,
FLMB,Franklin Templeton ETF Trust Fr,27.37,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0277882087870822,1.028914757791964,27.4,26.63,,Not Found!
FLNG,FLEX LNG Ltd.,15.575,undefined,0.15,,undefined,1.0185918, 11.87 ,17.017, 2.29 Bil ,1936241280,$-103.7,"$1,687.6",3.024271844660194,2.9287184466019416,15.0829,5.15,0.0050999997,0.39 
FLMI,Franklin Templeton ETF Trust Fr,27.04,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.1041241322988975,1.1049407921600654,27.06,24.49,,Not Found!
FLMX,Franklin FTSE Mexico ETF,24.6464,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.5763607291333546,1.5855452510393349,24.79,15.635,,Not Found!
FLOT,,,,Key Error,,,,Not Found!,,Not Found!,,Not Found!,Not Found!,,,,,,Not Found!
FLO,"Flowers Foods, Inc.",23.69,9.548000000000002,1.085,-3.36,0.40303925707049393,3.579988, 12.75 ,12.324, 6.03 Bil ,6014631936,$282,"$1,901",1.0937211449676825,1.0895660203139428,23.6,21.66,0.0612,3.76 
FLOW,"SPX FLOW, Inc.",78.85,56.97058365758756,0.705,38.70,0.7225184991450547,3.2924085, 21.65 ,18.502, 3.44 Bil ,3321171968,$135,"$1,093",1.9250488281249998,1.9287109375,79,40.96,0.026500002,2.69 
FLQD,Franklin LibertyQ Global Divide,35.635,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3281774133432724,1.3358106597092807,35.8398,26.83,,Not Found!
FLQE,Franklin LibertyQ Emerging Mark,30.3341,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.1989762845849803,1.2142687747035572,30.721,25.3,,Not Found!
FLQH,Franklin LibertyQ International,28.6325,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.2395021645021644,1.2411688311688311,28.671,23.1,,Not Found!
FLQG,Franklin LibertyQ Global Equity,40.8715,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3003977091950365,1.2989309576837418,40.8254,31.43,,Not Found!
FLQM,Franklin LibertyQ U.S. Mid Cap ,45.9501,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4422504708097927,1.4450721908349027,46.04,31.86,,Not Found!
FLQL,Franklin LibertyQ U.S. Equity E,44.64,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3416686703534504,1.3425703294061073,44.67,33.272,,Not Found!
FLQS,Franklin LibertyQ U.S. Small Ca,38.4437,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.54379969480363,1.5763272026343267,39.2537,24.902,,Not Found!
FLRG,Fidelity U.S. Multifactor ETF,25.9056,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3527728459530026,1.3597911227154047,26.04,19.15,,Not Found!
FLR,Fluor Corporation,16.14,-5.642974319066147,-1.821,-6.69,-0.34962666165217765,2.400862, 9.74 ,10.14, 1.30 Bil ,2468214016,$-133,"$6,085",1.9925925925925927,2.0,16.2,8.1,0.0938,2.51 
FLRU,Franklin FTSE Russia ETF,30.3858,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.515803651601317,1.5457447869899232,30.986,20.046,,Not Found!
FLRT,Pacific Global ETF Trust Pacifi,48.766533,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.026663852631579,1.027157894736842,48.79,47.5,,Not Found!
FLSW,Franklin FTSE Switzerland ETF,34.7929,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.309431334914004,1.325907944751797,35.2307,26.571,,Not Found!
FLSA,Franklin FTSE Saudi Arabia ETF,34.2196,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.418135101533361,1.4288479071694986,34.4781,24.13,,Not Found!
FLRN,SPDR Bloomberg Barclays Investm,30.63,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0029469548133596,1.0029469548133596,30.63,30.54,,Not Found!
FLS,Flowserve Corporation,38.79,35.98789105058366,0.908,14.65,0.9277620791591561,3.0101225, 16.23 ,13.009, 6.05 Bil ,6524514304,$301,"$3,048",1.4994201778121374,1.497873985311171,38.75,25.87,0.0298,3.37 
FLSP,Franklin Liberty Systematic Sty,20.415,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.1158786553703197,1.1195627220552062,20.4824,18.295,,Not Found!
FLTR,VanEck Vectors Investment Grade,25.38,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0087440381558028,1.0079491255961843,25.36,25.16,,Not Found!
FLTB,Fidelity Limited Term Bond ETF,52.357,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0105578073730939,1.0103358425014475,52.3455,51.81,,Not Found!
FLUD,Franklin Liberty Ultra Short Bo,24.915,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0026156941649897,1.0014084507042254,24.885,24.85,,Not Found!
FLTW,Franklin FTSE Taiwan ETF,43.9577,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.480057239057239,1.5003367003367005,44.56,29.7,,Not Found!
FM,iShares MSCI Frontier and Selec,34.13,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3652000000000002,1.3508000000000002,33.77,25,,Not Found!
FLZA,Franklin FTSE South Africa ETF,25.33,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3849097867687261,1.419792236194642,25.968,18.29,,Not Found!
FLYT,Direxion Flight to Safety Strat,50.3427,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.095359007832898,1.1025065274151435,50.6712,45.96,,Not Found!
FLT,"FleetCor Technologies, Inc.",256.81,328.08591439688723,8.12,15.10,1.2775433760246377,6.5288615, 18.34 ,23.705, 25.41 Bil ,28013162496,$940,"$9,538",1.195132166790767,1.197435778108712,257.305,214.88,0.024600001,2.48 
FMAC,FirstMark Horizon Acquisition C,9.75,undefined,None,,undefined,None,Not Found!,None, 504.18 Mil ,515898336,$,$0.02,1.0056730273336771,1.002578648788035,9.72,9.695,0.0034,N/A 
FLV,American Century Focused Large ,62.0208,,Key Error,,,None,,,,,Not Found!,Not Found!,1.3398314970836034,1.3460790667530784,62.31,46.29,,Not Found!
FMAG,Fidelity Magellan ETF,23.6,,Key Error,,,None,,,,,Not Found!,Not Found!,1.2650763870276065,1.267756633610292,23.65,18.655,,Not Found!
FMAR,FT Cboe Vest U.S. Equity Buffer,32.14,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0920829085966701,1.0973496432212029,32.295,29.43,,Not Found!
FMAY,FT Cboe Vest U.S. Equity Buffer,37.015,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.1444870447096656,1.1468091027147362,37.0901,32.342,,Not Found!
FMAT,Fidelity MSCI Materials Index E,47.33,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4386018237082068,1.4437689969604863,47.5,32.9,,Not Found!
FMF,First Trust Managed Futures Str,47.64,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.1130841121495327,1.1086448598130842,47.45,42.8,,Not Found!
FMNY,First Trust New York Municipal ,30.305,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0111778445111779,1.012012012012012,30.33,29.97,,Not Found!
FMC,FMC Corporation,93.6,120.78868015564207,4.197,8.31,1.290477352090193,3.8506413, 14.56 ,12.671, 15.07 Bil ,15263051776,$550,"$7,808",1.072533516672396,1.0658874756502807,93.02,87.27,0.0145000005,2.37 
FMIL,Fidelity New Millennium ETF,29.4325,,Key Error,,,None,,,,,Not Found!,Not Found!,1.501658163265306,1.498469387755102,29.37,19.6,,Not Found!
FMN,Federated Premier Municipal Inc,15.82,undefined,0.755,N/A,undefined,1.0223312,Not Found!,None, 183.28 Mil ,294737120,$7.20,$117.30,1.1513828238719068,1.1491994177583695,15.79,13.74,0.00059999997,
FMY,First Trust Motgage Income Fund,13.7201,undefined,0.256,,undefined,0.9515571,Not Found!,None, 55.75 Mil ,56677336,$0.00,$2.17,1.0449428789032749,1.0472201066260471,13.75,13.13,None,
FMO,,,,Key Error,N/A,,,Not Found!,, 90.89 Mil ,,$1.22,$16.20,,,,,,
FMX,,,,Key Error,6.10,,, 17.96 ,, 36.83 Bil ,,$0,"$19,369",,,,,,2.02 
FMS,Fresenius Medical Care AG,39.32,42.75344747081713,2.291,2.40,1.0873206376097948,1.8689125, 8.18 ,11.689, 36.57 Bil ,36062605312,"$1,812","$24,307",1.1619385342789597,1.1255910165484633,38.09,33.84,None,1.74 
FN,Fabrinet,97.87,106.41768093385215,3.56,8.96,1.0873370893414953,3.4818606, 17.18 ,17.765, 3.23 Bil ,3098083328,$74,$504,1.6630416312659304,1.6679694137638061,98.16,58.85,0.0143,7.47 
FNB,F.N.B. Corporation,11.57,31.35642023346304,0.99,10.00,2.710148680506745,0.7661576,Not Found!,None, 3.11 Bil ,3403520256,$518,"$33,369",1.816326530612245,1.8131868131868132,11.55,6.37,0.026199998,
FNCL,Fidelity MSCI Financials Index ,54.78,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.6986046511627908,1.7023255813953488,54.9,32.25,,Not Found!
FNDA,Schwab Fundamental U.S. Small C,53.09,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.6752918901861786,1.6800252445566424,53.24,31.69,,Not Found!
FND,"Floor & Decor Holdings, Inc.",117.24,146.10396887159538,2.2,30.29,1.2461955720879851,11.519024, 30.54 ,30.027, 13.52 Bil ,13390319616,$288,"$2,185",1.7399821905609973,1.7297417631344614,116.55,67.38,0.0287,5.10 
FNDB,,,,Key Error,,,,Not Found!,,Not Found!,,Not Found!,Not Found!,,,,,,Not Found!
FNDC,Schwab Fundamental Internationa,39.24,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.355908776779544,1.356945404284727,39.27,28.94,,Not Found!
FNB$E,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
FNDE,,,,Key Error,,,,Not Found!,,Not Found!,,Not Found!,Not Found!,,,,,,Not Found!
FNDX,Schwab Fundamental U.S. Large C,55.68,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4979822437449555,1.4993274145816518,55.73,37.17,,Not Found!
FNDF,Schwab Fundamental Internationa,32.89,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3889358108108107,1.3889358108108107,32.89,23.68,,Not Found!
FNGD,MicroSectors FANG  Index -3X In,2.51,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0865800865800865,1.0476190476190477,2.42,2.31,,Not Found!
