TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE),ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),TOTAL LIABILITIES (MIL),PRICE/FIFTY TWO WEEK LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT
ANF,Abercrombie & Fitch Company,38.97,-74.3223076923077,-1.823,18.00,-1.9071672489686349, 19.5 ,16.955, 2.91 Bil ,2878675456,$303,"$2,366",4.42840909090909,8.8,0.0888
ANTM,"Anthem, Inc.",379.78,624.5669538461539,18.691,13.22,1.6445493544845804, 12.99 ,8.818, 107.49 Bil ,80221888512,"$9,657","$61,765",1.718928215805196,220.94,0.0155
ANVS,"Annovis Bio, Inc.",21.72,undefined,None,N/A,undefined,Not Found!,None, 287.39 Mil ,151704128,$-0.14,$0.22,7.674911660777385,2.83,0.0252
AOD,Aberdeen Total Dynamic Dividend,9.71,undefined,-0.105,N/A,undefined,Not Found!,None, 1.03 Bil ,1023085440,$0.00,$15.56,1.4514200298953663,6.69,None
AON,Aon plc,231.15,245.9463692307693,8.454,10.41,1.0640119802326164, 18.69 ,18.066, 60.04 Bil ,60159283200,"$2,642","$28,531",1.3804120633024786,167.45,0.1024
AONE,one,10.14,undefined,None,,undefined,Not Found!,None, 274.14 Mil ,271446624,$,$0.18,1.045360824742268,9.7,None
AOS,A.O. Smith Corporation,67.75,53.81538461538463,2.12,8.00,0.7943230201532787, 19.77 ,20.193, 10.50 Bil ,10528523264,$505,"$1,312",1.78665611814346,37.92,0.0341
AP,Ampco-Pittsburgh Corporation,6.69,undefined,0.54,N/A,undefined, 5.23 ,6.61, 164.17 Mil ,159271968,$25.2,$378.2,2.496268656716418,2.68,0.0654
APAM,Artisan Partners Asset Manageme,53.73,164.76923076923077,3.4,23.00,3.0666151269166346, 11.52 ,9.79, 4.46 Bil ,3581437184,$315.6,$960.9,2.61587147030185,20.54,0.048899997
APD,"Air Products and Chemicals, Inc",284.74,229.30018461538464,8.512,9.01,0.8052967079278803, 17.71 ,19.226, 66.43 Bil ,66458779648,$647,"$13,016",1.4362673392181589,198.25,0.0074
APG,APi Group Corporation,21.68,undefined,None,4.50,undefined, 40.69 ,18.335, 5.33 Bil ,5463857664,$458,"$2,507",2.4524886877828056,8.84,0.0273
APH,Amphenol Corporation,67.6,59.25153846153847,1.955,11.20,0.8765020482476106, 22.27 ,22.369, 43.43 Bil ,43646255104,"$1,315","$6,875",1.789780248874768,37.77,0.01
APLE,"Apple Hospitality REIT, Inc.",15.02,undefined,-0.775,N/A,undefined, 52.3 ,55.221, 5.11 Bil ,5104089600,$-21.8,"$1,800.4",2.103641456582633,7.14,0.0222
APO,"Apollo Global Management, Inc.",52.71,14.080000000000002,0.44,12.30,0.26712198823752614, 30.6 ,None, 29.16 Bil ,29931018240,"$-1,676","$18,156",1.5659536541889485,33.66,0.0739
APRN,"Blue Apron Holdings, Inc.",5.86,91.71000000000002,-3.057,-28.00,15.650170648464167, -9.72 ,-13.57, 136.48 Mil ,128875304,$-11.4,$151.4,1.4188861985472156,4.13,0.121700004
APSG,Apollo Strategic Growth Capital,9.88,undefined,None,18.07,undefined, -100978.3 ,None, 1.01 Bil ,1010002496,$0.00,$0.98,1.0248962655601659,9.64,0.0031
APT,"Alpha Pro Tech, Ltd.",10.04,70.13846153846154,1.94,15.00,6.985902543671469, 3.66 ,3.615, 118.30 Mil ,116805440,$17.1,$8.8,1.10939226519337,9.05,0.1507
APTS,Preferred Apartment Communities,10.24,-165.80230769230772,-6.953,7.00,-16.191631610576927, 22.6 ,27.729, 3.13 Bil ,3092880128,$47.9,"$2,842.6",2.043912175648703,5.01,0.0202
APTV,Aptiv PLC,138.93,526.6610461538461,6.664,42.87,3.790837444424142, 14.25 ,25.185, 41.06 Bil ,39389626368,$827,"$9,422",2.649313501144165,52.44,0.0171
AQN,Algonquin Power & Utilities Cor,16.34,undefined,1.37,,undefined, 11 ,22.934, 14.91 Bil ,15351713792,$-281,"$7,562",1.3124497991967872,12.45,None
AQUA,Evoqua Water Technologies Corp.,28.23,17.083846153846153,0.55,11.69,0.6051663533066296, 18.5 ,17.279, 4.16 Bil ,4128282624,$75,"$1,342",2.2584,12.5,0.0306
AR,Antero Resources Corporation,9.16,152.43640000000002,-4.654,-29.79,16.64152838427948, -14.59 ,57.568, 8.65 Bil ,8649673728,$688,"$7,061",9.443298969072165,0.97,0.1237
ARC,"ARC Document Solutions, Inc.",2.25,3.9846153846153856,0.14,10.00,1.7709401709401713, 4.45 ,4.563, 190.95 Mil ,190955488,$48.0,$191.1,3.8135593220338984,0.59,0.0095
ARCH,"Arch Resources, Inc.",48.2,undefined,-21.424,N/A,undefined, -4.51 ,34.4, 941.81 Mil ,1043518592,$-226,"$1,439",2.2110091743119265,21.8,0.1893
ARCO,Arcos Dorados Holdings Inc.,5.29,11.230769230769234,-0.73,-18.50,2.1230187581794393, -66.3 ,37.507, 2.48 Bil ,2536193024,$-110,"$1,993",1.723127035830619,3.07,0.013300001
ARD,Ardagh Group S.A.,27.18,2.868923076923077,0.148,4.10,0.10555272542027509, 11.88 ,10.534, 12.19 Bil ,12019264512,$148,"$10,013",2.5689981096408316,10.58,0.0188
ARDC,Ares Dynamic Credit Allocation ,15.22,undefined,None,N/A,undefined,Not Found!,None, 508.72 Mil ,None,$33.90,$186.15,1.506930693069307,10.1,None
ARE,Alexandria Real Estate Equities,179,79.51692307692308,6.01,0.10,0.4442286205414697, 20.92 ,28.548, 35.50 Bil ,33704052736,$883,"$9,395",1.311163199531204,136.52,0.0207
ARES,Ares Management Corporation,54.86,33.59212307692307,0.872,16.54,0.6123245183544126, 29.41 ,55.983, 20.32 Bil ,19723251712,$-442,"$12,697",1.8496291301416048,29.66,0.0155
ARGO,Argo Group International Holdin,51.83,-40.53846153846154,-1.7,7.00,-0.7821428041377878, 172.02 ,51.746, 2.36 Bil ,1805952768,$52,"$8,608",2.0732,25,0.0111
ARI,Apollo Commercial Real Estate F,14.81,17.060892307692313,1.294,0.07,1.1519846257726072,Not Found!,None, 3.06 Bil ,6559336960,$164.1,"$4,669.5",2.3658146964856233,6.26,0.0339
ARL,"American Realty Investors, Inc.",8.56,undefined,0.56,N/A,undefined, 10.38 ,37.729, 671.33 Mil ,682441472,$3.50,$535.36,1.3986928104575165,6.12,0.0401
ARLO,"Arlo Technologies, Inc.",6.21,22.4,-1.3,-19.70,3.6070853462157806, -3.56 ,-3.415, 338.53 Mil ,323233152,$-50.4,$280.2,3.2513089005235605,1.91,0.0669
ARMK,Aramark,39.15,-3.348923076923077,-2.721,-7.70,-0.08554081933392278, 331.18 ,115.017, 17.48 Bil ,17592866816,$-37,"$11,829",2.0015337423312882,19.56,0.0431
ARMP,"Armata Pharmaceuticals, Inc.",4.17,undefined,-1.351,N/A,undefined, -5.22 ,-5.251, 106.75 Mil ,107502640,$-19.09,$20.66,1.62890625,2.56,0.0042
ARNC,Arconic Corporation,27.44,-32.55384615384616,-1,12.66,-1.186364655752411, 13.08 ,8.555, 3.72 Bil ,3670200576,$-157,"$4,867",3.8111111111111113,7.2,0.056799997
AROC,"Archrock, Inc.",9.19,3.1412769230769233,-0.463,-12.91,0.34181468151000255, 14.37 ,7.942, 3.11 Bil ,3118717184,$195.0,"$1,844.2",2.6107954545454546,3.52,0.048699997
ARR,"ARMOUR Residential REIT, Inc.",12.07,32.77883076923077,3.888,-3.02,2.715727487094513,Not Found!,None, 653.35 Mil ,4231137024,$-257.82,"$4,586.18",1.888888888888889,6.39,0.0719
ARW,"Arrow Electronics, Inc.",116.68,102.8769230769231,7.43,0.50,0.8817014319242638, 9.88 ,10.098, 10.72 Bil ,11115176960,"$1,236","$11,905",2.3118684366950664,50.47,0.0235
ASA,ASA  Gold and Precious Metals L,22.3,undefined,8.082,N/A,undefined,Not Found!,None, 427.89 Mil ,425991808,$0.0,$0.8,2.029117379435851,10.99,0.0022
ASAI,Sendas Distribuidora S.A.,14.75,undefined,None,,undefined,,3.523,,11067185152,Not Found!,Not Found!,1.2882096069868996,11.45,None
ASAN,"Asana, Inc.",32.13,undefined,None,N/A,undefined, -33.01 ,-31.492, 5.61 Bil ,5438438912,$-151.2,$743.9,1.5619834710743803,20.57,0.0585
ASAQ,Atlantic Street Acquisition Cor,9.79,undefined,None,,undefined,Not Found!,None, 306.88 Mil ,305710624,$,$0.19,1.025130890052356,9.55,None
ASB,Associated Banc-Corp,20.83,41.492307692307705,1.86,6.00,1.9919494811477536,Not Found!,None, 5.17 Bil ,5068299264,$495,"$29,329",1.8715184186882297,11.13,0.0187
ASC,Ardmore Shipping Corporation,3.75,-14.319200000000002,-0.182,42.64,-3.8184533333333337, 11.16 ,9.391, 477.13 Mil ,476960192,$25.2,$431.7,1.4367816091954024,2.61,0.0216
ASG,"Liberty All-Star Growth Fund, I",8.93,undefined,2.517,N/A,undefined,Not Found!,None, 381.80 Mil ,382017376,$0.0,$11.3,1.8839662447257381,4.74,0.0061000003
ASGN,ASGN Incorporated,103.41,107.01538461538463,3.76,10.00,1.0348649513140378, 16.24 ,15.826, 6.50 Bil ,6332029952,$392,"$1,691",3.0685459940652815,33.7,0.0161
ASH,Ashland Global Holdings Inc.,91.41,-221.48307692307694,-7.998,9.50,-2.4229633182701775, -57.02 ,14.877, 7.13 Bil ,7051606016,$207,"$3,620",1.7955215085444904,50.91,0.055
ASIX,AdvanSix Inc.,27.45,46.67692307692308,1.64,10.00,1.7004343561720614, 9.6 ,9.292, 1.19 Bil ,1149533568,$29,$819,2.935828877005348,9.35,0.019199999
ASM,Avino Silver & Gold Mines Ltd.,1.25,undefined,-0.092,N/A,undefined, -15.73 ,-42.636, 112.63 Mil ,113071376,$-1.94,$9.77,3.3783783783783785,0.37,0.0355
ASPL,Aspirational Consumer Lifestyle,9.9656,undefined,None,,undefined,Not Found!,None, 298.15 Mil ,71396848,$,$0.14,1.0327046632124353,9.65,0.0148
ASPN,"Aspen Aerogels, Inc.",18.11,undefined,-0.827,N/A,undefined, -49.9 ,-44.354, 518.75 Mil ,504352224,$-13.3,$29.6,3.385046728971963,5.35,0.027
ASR,Grupo Aeroportuario del Sureste,178.49,42.64615384615385,3.3,-0.10,0.23892741243853352, 14.86 ,4.382, 6.20 Bil ,22106875904,$-22.3,$937.8,1.9281624716430812,92.57,None
ASX,"ASE Technology Holding Co., Ltd",7.71,29.56153846153847,0.45,34.20,3.834181382819516, 7.09 ,2.061, 23.22 Bil ,173613170688,$414,"$12,476",1.9871134020618557,3.88,None
ASXC,"Asensus Surgical, Inc.",1.86,undefined,None,N/A,undefined, -9.07 ,-9.796, 427.18 Mil ,420382208,$-46.68,$16.69,6.2,0.3,0.045700002
AT,Atlantic Power Corporation,3.01,23.040000000000003,0.624,15.50,7.654485049833888, 6 ,10.205, 986.19 Mil ,975640128,$82.5,$688.6,1.6815642458100557,1.79,0.0154
ATAC,Altimar Acquisition Corporation,9.96,undefined,None,13.00,undefined,Not Found!,None, 340.31 Mil ,342432256,$,$9.77,1.033195020746888,9.64,0.053200003
ATC,Atotech Limited,22.13,undefined,None,N/A,undefined, 15.58 ,20.973, 6.47 Bil ,6233317888,$163,"$3,151",1.301764705882353,17,0.0064
ATCO,Atlas Corp.,14.02,undefined,None,16.50,undefined, 11.19 ,9.151, 8.44 Bil ,8474548224,$-135,"$5,664",2.3366666666666664,6,0.0726
ATEN,"A10 Networks, Inc.",9.08,10.661538461538463,0.22,23.00,1.1741782446628264, 18.94 ,19.597, 572.56 Mil ,569006208,$51.7,$174.8,1.5494880546075085,5.86,0.0387
ATGE,Adtalem Global Education Inc.,38.8,-22.07561538461539,-1.181,3.65,-0.5689591593973039, 4.98 ,8.157, 2.02 Bil ,2043780608,$137,$931,1.6709732988802757,23.22,0.031600002
ATH,Athene Holding Ltd.,56.94,228.9009230769231,8.34,9.34,4.020037286212208,Not Found!,None, 6.83 Bil ,2967498240,"$4,154","$182,631",2.6471408647140864,21.51,0.0508
ATHM,Autohome Inc.,92.5,71.00961538461539,4.375,2.05,0.7676715176715176, 20.68 ,-0.651, 9.52 Bil ,-2161678080,$0,$582,1.2779773418071292,72.38,None
ATI,Allegheny Technologies Incorpor,22.43,621.6000000000001,-12.432,-41.00,27.7128845296478, -3.23 ,21.773, 4.01 Bil ,3958342400,$30,"$3,394",3.611916264090177,6.21,0.1393
ATKR,Atkore Inc.,74.75,136.29243076923075,4.132,12.94,1.8233101106251606, 10.24 ,10.496, 4.08 Bil ,4007121920,$251,"$1,177",3.691358024691358,20.25,0.0198
ATNM,"Actinium Pharmaceuticals, Inc. ",7.53,undefined,-1.831,N/A,undefined, -4.01 ,-3.688, 87.87 Mil ,82097656,$-21.62,$5.08,1.442528735632184,5.22,0.048699997
ATO,Atmos Energy Corporation,103.4,124.08229230769234,5.147,7.17,1.200022169320042, 13.59 ,13.71, 17.91 Bil ,17862766592,$-841,"$9,263",1.222366710013004,84.59,0.0187
ATR,"AptarGroup, Inc.",150.07,78.324,3.21,7.36,0.5219164389951356, 19.69 ,18.162, 10.92 Bil ,10722940928,$318,"$2,139",1.514176167894259,99.11,0.0094
ATTO,Atento S.A.,22.61,-94.77692307692308,-3.33,10.00,-4.191814377572892, 5.81 ,9.344, 864.18 Mil ,845886656,$89,"$1,056",5.961092337873976,3.792929,0.00059999997
ATUS,"Altice USA, Inc.",35.45,76.3846153846154,0.75,57.70,2.1547141152218727, 10.77 ,10.195, 43.38 Bil ,43723235328,"$1,906","$34,580",1.6135639508420576,21.97,3.1959
AU,AngloGold Ashanti Limited,21.65,151.33096923076926,2.267,34.89,6.98988310534731, 3.81 ,4.965, 9.80 Bil ,9766332416,$952,"$3,932",1.1074168797953963,19.55,None
AUD,Audacy,4.75,undefined,None,,undefined,Not Found!,32.256,Not Found!,2605936896,Not Found!,Not Found!,1.0084925690021231,4.71,0.075500004
AUMN,Golden Minerals Company,0.69,undefined,-0.069,N/A,undefined, -13.17 ,-16.446, 104.65 Mil ,105683152,$-9.95,$6.33,3.2857142857142856,0.21,0.0654
AUY,Yamana Gold Inc.,4.84,15.682153846153847,0.21,40.04,3.2401144310235224, 5.71 ,7.396, 5.79 Bil ,5884123136,$394,"$3,251",1.522012578616352,3.18,None
AVA,Avista Corporation,47.02,45.307692307692314,1.9,7.00,0.9635834178581946, 12.12 ,12.624, 5.60 Bil ,5687194624,$-73,"$4,372",1.4575325480471173,32.26,0.056900002
AVAL,Grupo Aval Acciones y Valores S,6.27,undefined,0.76,N/A,undefined,Not Found!,None, 18.06 Bil ,13925636096,$0,"$80,657",1.6945945945945944,3.7,None
AVAN,Avanti Acquisition Corp.,9.85,undefined,None,,undefined,Not Found!,None, 740.25 Mil ,738984576,$,$0.06,1.0324947589098532,9.54,0.001
AVB,"AvalonBay Communities, Inc.",192.4,100.1073230769231,5.894,2.54,0.5203083320006398, 19.82 ,24.29, 34.60 Bil ,34529832960,"$1,083","$8,447",1.4644542548333082,131.38,0.024600001
AVD,American Vanguard Corporation,20.15,5.884615384615386,0.51,-1.00,0.2920404657377363, 16.68 ,17.258, 722.01 Mil ,726565696,$73.9,$319.6,1.7207514944491884,11.71,0.015800001
AVK,Advent Claymore Convertible Sec,18.12,undefined,1.122,N/A,undefined,Not Found!,None, 798.78 Mil ,949257024,$111.26,$353.45,1.7110481586402266,10.59,0.0016
AVLR,"Avalara, Inc.",143.66,42.606153846153845,-0.61,-53.90,0.29657631801582796, -321.97 ,-306.993, 12.01 Bil ,11923904512,$32.8,$522.2,2.0605278255880664,69.72,0.0249
AVNS,"Avanos Medical, Inc.",44.88,-12.97846153846154,-0.57,6.30,-0.28918140682846566, -1147.78 ,46.926, 2.30 Bil ,2289986048,$-22.7,$416.3,1.8163422234813227,24.709,0.0366
AVNT,Avient Corporation,48.74,undefined,None,8.40,undefined, 17.93 ,15.207, 5.89 Bil ,5816839680,$158,"$3,159",2.686879823594267,18.14,0.0178
AVTR,"Avantor, Inc.",32.63,5.224153846153847,0.09,29.23,0.16010278412975318, 32.56 ,21.775, 24.92 Bil ,24695138304,$868,"$7,232",2.565251572327044,12.72,0.0588
AVY,Avery Dennison Corporation,200,166.1652307692308,6.61,7.84,0.830826153846154, 18.42 ,17.923, 18.65 Bil ,18817079296,$533,"$4,599",2.0234722784297854,98.84,0.0123000005
AVYA,Avaya Holdings Corp.,28.46,-167.80923076923082,-7.37,6.30,-5.896318719930809, 81.37 ,10.139, 4.88 Bil ,4957879296,$84,"$5,841",3.8407557354925776,7.41,0.122700006
AWF,Alliancebernstein Global High I,12,undefined,-0.226,N/A,undefined,Not Found!,None, 1.04 Bil ,1032035328,$0.00,$51.11,1.324503311258278,9.06,None
AWI,Armstrong World Industries Inc,97.76,-68.88738461538463,-2.073,13.10,-0.7046581896009066, -289.17 ,20.265, 5.38 Bil ,5319485440,$163.4,"$1,267.6",1.686680469289165,57.96,0.0361
AWK,"American Water Works Company, I",161.43,102.86307692307695,3.91,8.60,0.6371992623618716, 21.27 ,20.723, 39.39 Bil ,39394160640,$-502,"$18,312",1.4349333333333334,112.5,0.0107
AWP,Aberdeen Global Premier Propert,6.25,undefined,-1.574,N/A,undefined,Not Found!,None, 561.65 Mil ,561135616,$0.00,$31.07,1.594387755102041,3.92,None
AWR,American States Water Company,81.62,49.151384615384615,2.332,5.20,0.6021978021978022, 20.59 ,20.822, 3.59 Bil ,3561450240,$-8.3,"$1,149.9",1.1786281588447654,69.25,0.0293
AWX,Avalon Holdings Corporation,3.38,undefined,0.004,N/A,undefined, 8.48 ,11.54, 35.35 Mil ,35000076,$-1.98,$40.98,2.7704918032786887,1.22,0.0007
AX,"Axos Financial, Inc.",44.26,98.24923076923079,3.452,10.00,2.2198199450797738,Not Found!,None, 2.18 Bil ,2513636352,$427.8,"$13,105.8",2.783647798742138,15.9,0.0383
AXL,American Axle & Manufacturing H,9.07,-554.2525692307694,-4.963,64.09,-61.108331778475126, 33.32 ,5.775, 4.13 Bil ,4111891200,$239,"$5,543",3.0334448160535117,2.99,0.0796
AXP,American Express Company,147.16,141.114,3.77,15.83,0.9589154661592825,Not Found!,None, 127.91 Bil ,130402656256,"$4,113","$168,383",1.9363157894736842,76,0.010299999
AXR,AMREP Corporation,10.25,undefined,-0.054,N/A,undefined, -218.79 ,32.673, 64.32 Mil ,64561292,$1.55,$12.49,2.5753768844221105,3.98,0.01
AXS,Axis Capital Holdings Limited,54.32,-78.4846153846154,-1.79,20.00,-1.4448566897020507, 489.48 ,54.401, 5.73 Bil ,6020232192,$344,"$20,582",1.6550883607556368,32.82,0.0115
AXTA,Axalta Coating Systems Ltd.,31.85,19.884615384615387,0.517,16.50,0.6243207342108441, 17.18 ,14.053, 10.18 Bil ,10351300608,$427,"$5,677",1.9709158415841586,16.16,0.0368
AXU,Alexco Resource Corp,2.77,undefined,-0.193,N/A,undefined, -11.03 ,-17.229, 371.86 Mil ,372411424,$-24.81,$20.56,2.2338709677419355,1.24,0.045900002
AYI,"Acuity Brands, Inc.",170.04,182.17978461538462,6.694,9.19,1.071393699220093, 14.15 ,13.301, 6.43 Bil ,6358107648,$444,"$1,452",2.4102055279943304,70.55,0.1481
AYX,"Alteryx, Inc.",84.54,-10.92923076923077,-0.37,10.70,-0.12927881203253808, 254.73 ,563.528, 5.75 Bil ,5744606720,$48.4,$988.5,1.0972096041531474,77.05,0.0828
AZEK,The AZEK Company Inc.,48.3,undefined,None,23.00,undefined, 158.57 ,82.405, 7.92 Bil ,7739161088,$71.4,$621.8,1.8332953769073104,26.346,0.0198
AZO,"AutoZone, Inc.",1478.87,1874.0141538461542,79.098,6.90,1.2671932988336732, 11.27 ,12.726, 33.96 Bil ,39916212224,"$2,601","$15,684",1.691490335125243,874.3,0.019299999
AZRE,Azure Power Global Limited,25.29,-88.36076923076924,-0.493,108.00,-3.4939015116951064, 18.26 ,9.587, 2.51 Bil ,93994385408,$-130.7,"$1,586.1",1.893105771390074,13.359,0.0677
AZUL,Azul S.A.,21.32,671.5864615384617,-17.052,-34.10,31.500303074036662, -4.75 ,-10.313, 5.50 Bil ,19325519872,$98,"$5,820",3.8071428571428574,5.6,None
AZZ,AZZ Inc.,53.5,13.946153846153848,0.49,10.00,0.2606757728253056, 18.82 ,11.918, 1.53 Bil ,1559343744,$91.7,$385.8,2.1434294871794872,24.96,0.0161
B,"Barnes Group, Inc.",49.84,35.292307692307695,1.24,10.00,0.7081121126064946, 15.6 ,13.902, 3.20 Bil ,3179459584,$175,"$1,294",1.6229241289482255,30.71,0.0119
BA,Boeing Company (The),234.33,-669.1236923076923,-20.88,12.33,-2.8554760052391597, -17.63 ,-27.475, 177.63 Bil ,176199647232,"$-19,713","$170,211",2.057511634032839,113.89,0.0166
BABA,Alibaba Group Holding Limited,229.35,162.60873846153848,8.927,3.34,0.7089982056312992, 21.35 ,2.941, 597.77 Bil ,450597421056,"$31,138","$85,843",1.2100986651189785,189.53,None
BAC,Bank of America Corporation,38.36,34.44815384615385,2.33,1.11,0.8980227801395686,Not Found!,None, 256.30 Bil ,-35909320704,"$37,993","$2,546,703",1.9084577114427859,20.1,0.0114
BAH,Booz Allen Hamilton Holding Cor,83.71,117.56967692307695,3.921,10.99,1.4044878380489423, 16.34 ,15.873, 12.84 Bil ,12883834880,$893,"$4,295",1.2249048873280655,68.34,0.0189
BAK,Braskem SA,18.58,-124.0523076923077,-3.02,18.20,-6.676658110457897, -113.22 ,5.096, 15.25 Bil ,50176843776,$697,"$17,484",3.060955518945634,6.07,None
BALY,Bally's Corporation,57.72,undefined,None,N/A,undefined, 135.22 ,50.918, 3.67 Bil ,2824272384,$3.7,"$1,603.3",5.394392523364486,10.7,0.121800005
BAM,Brookfield Asset Management Inc,45.02,-3.310153846153846,-0.12,9.43,-0.07352629600519425, 19.83 ,20.305, 307.05 Bil ,308352548864,"$4,329","$221,054",1.5476108628394638,29.09,None
BANC,"Banc of California, Inc.",17.26,9.107692307692309,0.32,10.00,0.5276762634815938,Not Found!,None, 1.67 Bil ,1504001280,$69.8,"$6,980.1",2.3355886332882276,7.39,0.0422
BAP,Credicorp Ltd.,122.59,14.837307692307693,1.155,-0.15,0.12103195768258172,Not Found!,None, 6.03 Bil ,39325532160,$835,"$54,933",1.1097130442654115,110.47,0.0215
BATL,Battalion Oil Corporation,10.7,undefined,None,N/A,undefined, -1.1 ,5.826, 349.22 Mil ,330375584,$-51.7,$256.5,2.572115384615384,4.16,0.0053
BAX,Baxter International Inc.,88.01,57.346153846153854,2.13,9.00,0.6515867952068385, 20.97 ,17.584, 47.55 Bil ,47494479872,"$1,159","$11,293",1.1767615991442706,74.79,0.0177
BB,BlackBerry Limited,8.64,40.61230769230769,-1.97,-21.90,4.700498575498575, 48.33 ,48.924, 5.08 Bil ,4990290432,$38.0,"$1,314.0",2.4066852367688023,3.59,0.082399994
BBAR,Banco BBVA Argentina S.A.,2.55,undefined,None,31.93,undefined,Not Found!,None," -942,140,000.00 ",-84772880384,$-276,"$7,108",1.2142857142857142,2.1,None
BBD,Banco Bradesco Sa,4.21,4.646000000000001,0.299,1.60,1.1035629453681712,Not Found!,None, 58.18 Bil ,282950172672,"$26,856","$283,503",1.5708955223880596,2.68,None
BBDC,"Barings BDC, Inc.",10.28,3.4892307692307702,0.168,5.00,0.33941933552828507,Not Found!,None, 1.56 Bil ,1526446592,$-218.13,$959.23,1.6852459016393442,6.1,0.0029
BBL,BHP Group PlcSponsored,60.33,58.384615384615394,2.75,5.30,0.9677542745668058, 7.42 ,7.575, 176.59 Bil ,174993997824,"$8,583","$49,810",2.0190763052208833,29.88,None
BBN,BlackRock Taxable Municipal Bon,24.89,undefined,None,,undefined,Not Found!,None, 1.43 Bil ,None,$155.80,$646.15,1.1386093321134492,21.86,0.00059999997
BBU,Brookfield Business Partners L.,40,-10.337676923076925,-0.607,2.57,-0.25844192307692315, 7.61 ,10.507, 34.35 Bil ,38622498816,"$2,800","$43,409",1.6116035455278002,24.82,None
BBVA,Banco Bilbao Vizcaya Argentaria,5.26,4.009538461538462,0.166,7.20,0.7622696694940042,Not Found!,None, 45.74 Bil ,40533585920,$0,"$834,742",2.1124497991967868,2.49,None
BBW,"Build-A-Bear Workshop, Inc.",8.25,-91.21538461538464,-1.54,30.00,-11.05641025641026, -33.26 ,-237.92, 228.93 Mil ,223168896,$8.3,$194.1,6.818181818181818,1.21,0.0417
BBY,"Best Buy Co., Inc.",118.04,190.78338461538468,6.84,9.63,1.6162604592967187, 8.55 ,8.184, 27.94 Bil ,28038297600,"$4,214","$14,480",1.9159227398149652,61.61,0.0403
BC,Brunswick Corporation,102.91,169.0192307692308,4.675,15.00,1.6423985110215802, 12.42 ,12.083, 8.61 Bil ,8467899904,$616,"$2,261",3.4223478550049884,30.07,0.023699999
BCC,"Boise Cascade, L.L.C.",64.75,-68.30769230769232,4.44,-18.50,-1.0549450549450552, 6.7 ,6.537, 2.75 Bil ,2676490496,$215,"$1,115",2.7355302070130967,23.67,0.0312
BCE,"BCE, Inc.",46.51,38.16412307692308,2.207,2.74,0.8205573656616445, 9.38 ,8.949, 66.55 Bil ,72513044480,"$2,563","$30,710",1.2327060694407634,37.73,None
BCEI,"Bonanza Creek Energy, Inc.",29.97,178.96153846153848,4.95,15.00,5.9713559713559725, 7.01 ,3.227, 940.26 Mil ,629830656,$95.0,$137.6,2.5227272727272725,11.88,None
BCH,Banco De Chile Banco De Chile,23.7,39.04615384615385,1.8,5.60,1.6475170399221033,Not Found!,None, 20.11 Bil ,11970524160,$680,"$58,122",1.6056910569105691,14.76,None
BCO,Brinks Company (The),76.15,11.110769230769233,0.314,14.50,0.1459063589070155, 16 ,14.328, 6.12 Bil ,6082312192,$199,"$4,933",2.295749170937594,33.17,0.0926
BCS,Barclays PLC,10,5.833846153846154,0.48,-0.60,0.5833846153846154,Not Found!,None," -20,714,648,000.00 ",-121024512000,$0,"$1,723,968",2.380952380952381,4.2,None
BCSF,"Bain Capital Specialty Finance,",15.69,3.004384615384615,0.141,5.35,0.19148404177084866,Not Found!,None, 2.42 Bil ,2416665856,$89.42,"$1,535.49",2.1991896777969866,7.134446,0.0064
