TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE),ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),TOTAL LIABILITIES (MIL),PRICE/FIFTY TWO WEEK LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT
TRCH,"Torchlight Energy Resources, In",2.07,undefined,-0.141,N/A,undefined, -32.02 ,-90.084, 343.37 Mil ,317219456,$-7.49,$19.75,9.857142857142856,0.21,0.1382
TREE,"LendingTree, Inc.",242.13,-117.8020618556701,-3.71,12.50,-0.486524023688391, 61.81 ,68.528, 3.77 Bil ,3717987840,$-3.6,$824.2,1.3835209416604766,175.01,0.2804
TRHC,"Tabula Rasa HealthCare, Inc.",44.13,-232.8620618556701,-3.711,33.00,-5.276729251204851, -66.72 ,-60.641, 1.36 Bil ,1295404672,$-17.1,$345.9,1.4651394422310757,30.12,0.1505
TRIB,Trinity Biotech plc,3.53,-10.87298969072165,-0.306,15.00,-3.080167051195935, 6.74 ,6.827, 137.35 Mil ,147377040,$-6.0,$129.0,4.057471264367816,0.87,None
TRIL,Trillium Therapeutics Inc.,9.22,undefined,-0.701,N/A,undefined, -8.03 ,-11.096, 592.50 Mil ,675324224,$-22.73,$21.98,2.38860103626943,3.86,0.10520001
TRIN,Trinity Capital Inc.,14.46,undefined,-0.338,N/A,undefined,Not Found!,17.559, 287.60 Mil ,640628928,$5.59,"$1,151.01",1.074294205052006,13.46,None
TRIP,"TripAdvisor, Inc.",48.45,17.82151202749141,-2.143,-14.00,0.36783306558289797, -32.7 ,-27.886, 6.80 Bil ,6748477440,$-249.0,"$1,083.0",3.3344803854094978,14.53,0.1481
TRIT,"Triterras, Inc.",7.87,undefined,None,N/A,undefined, 37.49 ,1.072, 672.84 Mil ,34143332,$,$6.81,1.3430034129692832,5.86,0.3121
TRMB,Trimble Inc.,84.06,43.35738831615121,1.55,10.00,0.515790962599943, 33.43 ,33.65, 22.40 Bil ,22400542720,$615,"$3,278",2.7230320699708455,30.87,0.015800001
TRMD,TORM plc,8.74,undefined,1.186,N/A,undefined,,5.246,,1400646656,Not Found!,Not Found!,1.3785488958990537,6.34,None
TRMK,Trustmark Corporation,33.4,69.88742268041237,2.982,7.00,2.0924378048027656,Not Found!,None, 521.92 Mil ,837023552,$34.5,"$14,810.7",1.6633466135458168,20.08,0.0168
TRMT,Tremont Mortgage Trust,6.23,undefined,1.069,N/A,undefined,Not Found!,None, 40.64 Mil ,220314416,$6.02,$205.28,3.8220858895705527,1.63,0.0011
TRNS,"Transcat, Inc.",51.08,47.613745704467355,0.94,25.00,0.9321406754985778, 23.31 ,22.85, 410.55 Mil ,410551872,$13.1,$58.3,2.2334936598163533,22.87,0.010299999
TROW,"T. Rowe Price Group, Inc.",178.88,330.9244536082474,9.98,13.43,1.8499801744647104, 13.24 ,13.743, 38.88 Bil ,40339095552,"$1,704","$2,952",1.855216760008297,96.42,0.0209
TRST,TrustCo Bank Corp NY,7.41,11.247216494845363,0.551,5.00,1.5178429817605077,Not Found!,None, 933.03 Mil ,-146282400,$58.3,"$5,333.6",1.546972860125261,4.79,0.012200001
TRS,TriMas Corporation,31.21,-49.36346391752577,-1.83,9.34,-1.5816553642270352, -43.93 ,13.753, 1.68 Bil ,1674075008,$86.9,$609.6,1.7290858725761773,18.05,0.011
TRUE,"TrueCar, Inc.",4.45,66.95257731958763,0.72,53.00,15.04552299316576, 24.34 ,34.832, 208.63 Mil ,202235504,$28.8,$75.3,2.1921182266009853,2.03,0.108500004
TRUP,"Trupanion, Inc.",83.53,-5.791821305841925,-0.163,15.00,-0.06933821747685771, 1130.78 ,1107.729, 3.08 Bil ,3068409344,$14.1,$158.3,3.361368209255533,24.85,0.0726
TRVI,"Trevi Therapeutics, Inc.",2.38,undefined,-1.814,N/A,undefined, -0.55 ,-0.555, 18.00 Mil ,18000298,$-29.00,$19.85,1.1173708920187793,2.13,0.0125
TRVG,trivago N.V.,3.78,-52.646529209621995,-0.839,33.00,-13.927653230058729, -4.26 ,-33.057, 1.15 Bil ,1175742976,$3.3,$202.4,3.024,1.25,None
TRVN,"Trevena, Inc.",1.73,undefined,-0.23,N/A,undefined, -6.43 ,-6.116, 183.86 Mil ,177404432,$-21.39,$23.67,3.673036093418259,0.471,0.126
TSBK,"Timberland Bancorp, Inc.",27.33,105.03525773195877,3.231,13.00,3.8432220172688902,Not Found!,None," -153,004,000.00 ",-225912640,$23.58,"$1,395.08",1.8848275862068964,14.5,0.0116
TSCAP,"TriState Capital Holdings, Inc.",27.64,undefined,1.268,,undefined,,None,,966507648,Not Found!,Not Found!,1.3860889624391957,19.941,None
TSC,"TriState Capital Holdings, Inc.",23.44,39.30364261168385,1.268,12.00,1.6767765619319046,Not Found!,None, 960.17 Mil ,854590592,$80.3,"$9,139.7",2.515021459227468,9.32,0.0178
TSCBP,"TriState Capital Holdings, Inc.",26.6,undefined,1.89,,undefined,,None,,956725248,Not Found!,Not Found!,1.636923076923077,16.25,None
TSCO,Tractor Supply Company,190.5,192.57303092783505,7.22,9.14,1.0108820521146198, 18.27 ,15.982, 24.49 Bil ,24480395264,"$1,123","$5,507",2.2353907533442854,85.22,0.0617
TSEM,Tower Semiconductor Ltd.,29.2,37.42751890034364,0.76,24.07,1.2817643459021795, 8.77 ,8.535, 2.84 Bil ,2829998080,$-37,$639,1.7308832246591581,16.87,0.0053
TSHA,"Taysha Gene Therapies, Inc.",24.28,undefined,None,N/A,undefined, -19.61 ,-15.71, 675.41 Mil ,675412608,$0.00,$7.58,1.3370044052863437,18.16,0.081
TSIA,TS Innovation Acquisitions Corp,10.2,undefined,None,,undefined,Not Found!,None, 379.88 Mil ,379875008,$,$0.22,1.02,10,0.014400001
TSIAU,TS Innovation Acquisitions Corp,11.13,undefined,None,,undefined,Not Found!,None, - ,417750016,$,$0.22,1.1242424242424243,9.9,None
TSIBU,Tishman Speyer Innovation Corp.,10.05,undefined,None,,undefined,Not Found!,None, - ,72090624,$,$0.21,1.022380467955239,9.83,None
TSLA,"Tesla, Inc.",704.74,68.65965635738831,0.998,37.00,0.09742551346225319, 156.55 ,145.572, 661.27 Bil ,662497394688,"$2,701","$29,073",6.619265882706541,106.468,0.066300005
TSRI,"TSR, Inc.",8,undefined,-0.069,N/A,undefined, -519.52 ,30.436, 17.66 Mil ,17664070,$0.52,$15.70,2.962962962962963,2.7,0.0037
TTCF,"Tattooed Chef, Inc.",17.99,undefined,None,N/A,undefined, 35.62 ,216.958, 1.32 Bil ,1334725888,$-0.0,$32.3,1.7449078564500482,10.31,0.1776
TTD,"The Trade Desk, Inc.",748.62,250.73195876288662,4.95,25.00,0.33492554134659325, 205.13 ,210.355, 35.14 Bil ,35137728512,$325.0,"$1,740.5",3.9341005833201956,190.29,0.0373
TTEC,"TTEC Holdings, Inc.",105.49,88.39917525773195,2.52,14.70,0.8379863044623372, 19.85 ,18.006, 5.29 Bil ,5346851328,$212,"$1,059",3.1564931178934765,33.42,0.025
TTEK,"Tetra Tech, Inc.",132.1,116.15621993127148,3.269,15.00,0.8793052227953935, 28.41 ,28.346, 7.67 Bil ,7684109824,$303,"$1,310",2.0376368964985345,64.83,0.0238
TTGT,"TechTarget, Inc.",76.84,26.20041237113402,0.608,20.00,0.3409736123260544, 76.5 ,65.13, 2.28 Bil ,2263791872,$45.8,$254.1,3.9104325699745552,19.65,0.1042
TTMI,"TTM Technologies, Inc.",15.19,71.92185567010308,1.669,20.00,4.734816041481441, 10.53 ,7.351, 2.03 Bil ,2055591424,$184,"$1,452",1.5421319796954316,9.85,0.1865
TTNP,"Titan Pharmaceuticals, Inc.",2.49,undefined,-4.835,N/A,undefined, -3.25 ,-2.925, 20.65 Mil ,20648014,$-17.74,$4.56,1.0121951219512195,2.46,0.1228
TTOO,"T2 Biosystems, Inc.",1.45,undefined,-0.386,N/A,undefined, -6.12 ,-6.003, 233.01 Mil ,231052928,$-44.02,$70.35,3.222222222222222,0.45,0.078099996
TURN,180 Degree Capital Corp.,7.13,5.821305841924398,0.1,30.00,0.8164524322474612,Not Found!,-53.508, 62.57 Mil ,62467892,$0.13,$2.94,1.8567708333333335,3.84,0.0039
TTWO,"Take-Two Interactive Software, ",174.28,165.95407422680415,4.269,17.21,0.9522267284071847, 23 ,27.981, 17.85 Bil ,16869547008,$975,"$2,811",1.4870307167235495,117.2,0.0305
TUSK,"Mammoth Energy Services, Inc.",4.24,undefined,-2.36,N/A,undefined, -14.25 ,21.711, 272.05 Mil ,301136768,$0.1,$261.2,7.571428571428571,0.56,0.0255
TVAC,Thayer Ventures Acquisition Cor,10.005,undefined,None,,undefined,Not Found!,None, 215.73 Mil ,215820096,$,$0.03,1.0476439790575915,9.55,None
TVACU,Thayer Ventures Acquisition Cor,10.31,undefined,None,,undefined,Not Found!,None, - ,222612288,$,$0.03,1.0310000000000001,10,None
TVTY,"Tivity Health, Inc.",24.42,-18.461719587628867,-4.539,-5.81,-0.7560081731215752, 9.56 ,11.399, 1.56 Bil ,1622783360,$153.9,$575.3,4.4159132007233275,5.53,0.1551
TW,Tradeweb Markets Inc.,80.19,28.048714776632306,0.88,12.58,0.34977821145569654, 42.86 ,None, 18.37 Bil ,15748241408,$400.7,$660.7,1.7547045951859954,45.7,0.024
TWCT,TWC Tech Holdings II Corp.,10,undefined,None,,undefined,Not Found!,None, 744.00 Mil ,742012672,$,$0.04,1.0362694300518134,9.65,0.004
TWCTU,TWC Tech Holdings II Corp.,10.44,undefined,None,,undefined,Not Found!,None, - ,778762688,$,$0.04,1.0492462311557789,9.95,None
TWIN,"Twin Disc, Incorporated",10.09,-66.76206185567011,-2.676,8.00,-6.616656279055512, -6.4 ,33.226, 182.67 Mil ,185998080,$5.2,$164.2,2.165236051502146,4.66,0.0075
TWLVU,Twelve Seas Investment Company ,9.94,undefined,None,,undefined,Not Found!,None, - ,62437500,$,$0.16,1.0194871794871794,9.75,None
TWNK,"Hostess Brands, Inc.",15.3,13.448577319587628,0.51,8.94,0.8789919816723939, 15.95 ,13.508, 2.98 Bil ,2965722112,$101,"$1,744",1.3758992805755397,11.12,0.17819999
TWOU,"2U, Inc.",42.69,-163.3050171821306,-3.224,25.00,-3.8253693413476366, -32.25 ,-41.226, 3.04 Bil ,3024610048,$-39.7,$603.3,2.168876695625667,19.683,0.1859
TXG,"10x Genomics, Inc.",198.7,880.5048659793815,-5.407,-116.20,4.431327961647617, -40.58 ,-354.802, 20.85 Bil ,21008537600,$-256.3,$190.3,3.419377043538117,58.11,0.0216
TWST,Twist Bioscience Corporation,139.57,undefined,-2.761,N/A,undefined, -58.24 ,-56.716, 6.34 Bil ,6236391936,$-143.7,$61.6,5.42651632970451,25.72,0.080699995
TXMD,"TherapeuticsMD, Inc.",1.16,-26.282969072164953,-0.666,17.60,-22.65773195876289, -4.14 ,-4.08, 624.24 Mil ,618018880,$-161.07,$305.61,1.3647058823529412,0.85,0.1762
TXN,Texas Instruments Incorporated,190.21,166.93993127147766,5.968,10.00,0.8776611706612568, 23.37 ,25.611, 168.30 Bil ,175589703680,"$5,490","$10,164",1.8063627730294398,105.3,0.014199999
TYHT,"Shineco, Inc.",8.32,undefined,-6.189,,undefined, -1.09 ,-1.659, 14.52 Mil ,14513522,$-22.22,$15.05,3.961904761904762,2.1,0.020599999
TXRH,"Texas Roadhouse, Inc.",100.36,77.29484536082474,0.45,105.10,0.7701758206538933, 53.17 ,52.104, 7.51 Bil ,7502201856,$76,"$1,382",2.5203415369161224,39.82,0.048499998
TYME,"Tyme Technologies, Inc.",1.54,undefined,-0.218,N/A,undefined, -9.39 ,-6.989, 257.58 Mil ,193977056,$-24.20,$6.64,1.811764705882353,0.85,0.0291
TZOO,Travelzoo,15.62,-31.921621993127147,-0.746,19.80,-2.0436377716470644, -18.1 ,-17.603, 131.33 Mil ,129542416,$59.01,$113.15,4.303030303030303,3.63,0.023
TZPSU,TZP Strategies Acquisition Corp,10,undefined,None,,undefined,Not Found!,None, - ,62500000,$,$0.30,1.0235414534288638,9.77,None
UAL,"United Airlines Holdings, Inc.",53.48,579.4713814432989,-22.677,-25.40,10.835291350847026, -5.21 ,-4.461, 38.01 Bil ,39556964352,"$-3,961","$56,456",2.9416941694169414,18.18,0.0367
UBCP,"United Bancorp, Inc.",15.22,33.92536082474226,1.385,7.70,2.2289987401276123,Not Found!,None, 60.22 Mil ,72926920,$6.85,$625.07,1.6725274725274726,9.1,0.0008
UBFO,United Security Bancshares,8.25,undefined,0.448,N/A,undefined,Not Found!,None," -138,992,000.00 ",-153753120,$12.66,$974.85,1.550751879699248,5.32,0.0150999995
UBOH,"United Bancshares, Inc.",29.48,undefined,5.073,N/A,undefined,Not Found!,None, 61.33 Mil ,60571124,$15.64,$866.93,2.2764478764478766,12.95,0.0064
UBSI,"United Bankshares, Inc.",39.43,69.68103092783507,2.793,8.00,1.7672084942387793,Not Found!,None, 3.92 Bil ,3117978368,$121,"$21,887",1.9168692270296548,20.57,0.026099999
UBX,"Unity Biotechnology, Inc.",5.17,undefined,-1.845,N/A,undefined, -2.8 ,-2.888, 251.88 Mil ,248593376,$-78.98,$73.44,1.900735294117647,2.72,0.068
UCBI,"United Community Banks, Inc.",33.29,33.52618556701031,2.334,1.00,1.0070947902376182,Not Found!,None, 1.72 Bil ,1948993536,$140.2,"$15,786.8",2.2267558528428095,14.95,0.0355
UCBIO,"United Community Banks, Inc. - ",27.6,undefined,None,,undefined,,None,,1431547520,Not Found!,Not Found!,1.1464174454828662,24.075,None
UCTT,"Ultra Clean Holdings, Inc.",55.43,81.44536082474227,1.89,20.00,1.4693371969103783, 15.65 ,13.968, 2.53 Bil ,2348016896,$61,$551,3.765625,14.72,0.0304
UEIC,Universal Electronics Inc.,54.86,96.64879725085912,2.72,15.00,1.761735276173152, 11.02 ,11.061, 739.22 Mil ,741126080,$50.2,$197.0,1.6254814814814815,33.75,0.028099999
UEPS,"Net 1 UEPS Technologies, Inc.",5.59,-66.76584192439863,-1.879,15.00,-11.943799986475605, -3.39 ,-4.204, 181.99 Mil ,180326976,$-79.8,$106.7,1.9477351916376306,2.87,0.007900001
UFCS,"United Fire Group, Inc",30.77,-125.960206185567,-4.503,10.00,-4.093604360921905,Not Found!,-5.096, 734.98 Mil ,753057536,$23,"$2,245",1.634094530005311,18.83,0.0208
UFPI,"UFP Industries, Inc.",84.93,194.78845360824744,5.052,17.00,2.293517645216619, 10.91 ,10.853, 5.55 Bil ,5560177664,$89,"$1,204",2.513465522343889,33.79,0.019
UFPT,"UFP Technologies, Inc.",50.17,undefined,1.77,N/A,undefined, 14.44 ,13.99, 355.70 Mil ,356164544,$20.7,$26.3,1.3674025620059964,36.69,0.0104
UG,"United-Guardian, Inc.",15,undefined,0.719,N/A,undefined, 15.94 ,15.952, 60.64 Mil ,60640072,$3.55,$1.57,1.1380880121396055,13.18,0.0011999999
UGRO,"urban-gro, Inc.",8.28,undefined,None,,undefined, -29.65 ,-39.543, 98.42 Mil ,98351360,$-3.81,$15.57,1.2,6.9,0.014099999
UHAL,Amerco,604.5,1195.0339518900344,33.632,15.00,1.9768965291811982, 10.07 ,10.431, 15.06 Bil ,15083679744,$146,"$9,690",2.423331328923632,249.45,0.0114
UIHC,United Insurance Holdings Corp.,5.89,-96.95876288659794,-2.25,20.00,-16.461589624210177, -1.74 ,-1.442, 194.41 Mil ,157368192,$-21.3,"$2,431.1",1.3571428571428572,4.34,0.0106
UK,Ucommune International Ltd,2.36,undefined,None,,undefined, -2.62 ,-2.44, 196.40 Mil ,1000993024,$,$343.8,1.0260869565217392,2.3,None
ULBI,Ultralife Corporation,8.1,12.933883161512028,0.329,17.50,1.5967756989521023, 11.48 ,13.997, 119.04 Mil ,120874472,$18.6,$20.8,1.5882352941176472,5.1,0.0235
ULH,"Universal Logistics Holdings, I",24.04,30.95120274914089,1.78,3.00,1.287487635155611, 7.79 ,7.708, 1.19 Bil ,1190902912,$9,$823,2.1069237510955303,11.41,0.0296
ULTA,"Ulta Beauty, Inc.",329.15,236.53099656357386,3.11,41.80,0.7186115648293298, 30.38 ,27.629, 18.96 Bil ,19350820864,$658,"$3,090",1.7777477720766943,185.15,0.048600003
UMBF,UMB Financial Corporation,97.02,29.953264604811,7.924,-6.00,0.30873288605247373,Not Found!,None, 1.38 Bil ,1780809984,$313,"$30,111",2.4242878560719636,40.02,0.0286
UMPQ,Umpqua Holdings Corporation,18.75,55.38556701030929,1.98,10.00,2.9538969072164956,Not Found!,None, 2.78 Bil ,2064857600,$82,"$26,531",2.1114864864864864,8.88,0.0106
UNAM,Unico American Corporation,4.56,undefined,-4.05,N/A,undefined,Not Found!,-1.209, 21.08 Mil ,20881078,$-3.26,$96.87,1.1544303797468354,3.95,0.0025
UNB,"Union Bankshares, Inc.",33.39,undefined,2.85,N/A,undefined,Not Found!,None, 140.09 Mil ,24522240,$-8.07,"$1,012.69",1.9560632688927944,17.07,0.0039
UNTY,"Unity Bancorp, Inc.",21.6,undefined,2.499,N/A,undefined,Not Found!,None, 413.14 Mil ,166317184,$33.19,"$1,785.00",2.2153846153846155,9.75,0.0146
UONE,"Urban One, Inc.",5.28,undefined,-0.18,,undefined, 12.47 ,8.497, 968.12 Mil ,1084205568,$67.1,"$1,048.1",4.981132075471698,1.06,0.033
UNIT,Uniti Group Inc.,11.24,-223.2432989690722,-3.474,34.00,-19.861503466999306, 80.42 ,10.176, 7.43 Bil ,7518284800,$-160,"$6,804",2.3127572016460904,4.86,0.0591
UONEK,"Urban One, Inc.",2.3,-16.52041237113402,-0.18,52.20,-7.182787987449575, 12.41 ,7.352, 966.83 Mil ,938105280,$67.1,"$1,048.1",4.107142857142857,0.56,0.0063
UPLD,"Upland Software, Inc.",50.49,-53.79113402061856,-1.923,10.00,-1.0653819374256002, 77.88 ,36.239, 1.81 Bil ,1827371392,$34.3,$704.6,1.9009789156626509,26.56,0.064
UPST,"Upstart Holdings, Inc.",116.33,undefined,None,N/A,undefined,Not Found!,371.819, 8.46 Bil ,8205671936,$10.1,$177.0,5.145068553737285,22.61,0.0592
URBN,"Urban Outfitters, Inc.",37.57,2.923051546391753,0.01,184.82,0.07780280932637085, 40.22 ,32.666, 4.45 Bil ,4451270656,$127,"$2,069",2.6072172102706452,14.41,0.0692
UPWK,Upwork Inc.,48.79,-2.4688082474226807,-0.193,-0.04,-0.050600701935287574, -770.74 ,-374.609, 6.09 Bil ,6044687872,$8.0,$229.9,7.793929712460064,6.26,0.0582
USAK,"USA Truck, Inc.",15.21,28.929621993127153,0.53,27.60,1.9020132802844938, 5.94 ,5.596, 320.16 Mil ,310371744,$26.8,$265.5,4.798107255520505,3.17,0.020399999
URGN,UroGen Pharma Ltd.,20.94,undefined,-5.899,N/A,undefined, -2.99 ,-3.072, 364.54 Mil ,367731424,$-107.10,$25.65,1.2195690157251018,17.17,0.1319
USAP,Universal Stainless & Alloy Pro,8.96,-44.17872164948454,-2.508,3.15,-4.93066089837997, -19.99 ,36.079, 130.66 Mil ,131508712,$25.4,$83.2,1.7500000000000002,5.12,0.0047
USAU,U.S. Gold Corp.,10.84,undefined,-4.367,N/A,undefined, -5.95 ,-5.992, 62.32 Mil ,62529204,$-6.71,$0.77,2.4196428571428568,4.48,0.0093
USEG,U.S. Energy Corp.,4.14,-199.7751202749141,-3.944,25.00,-48.25485996978602, -8.55 ,-10.858, 17.13 Mil ,17123464,$-1.89,$3.80,1.4275862068965517,2.9,0.0543
USCR,"U S Concrete, Inc.",64.53,52.051546391752574,1.53,14.00,0.8066255445800802, 11.33 ,10.988, 1.87 Bil ,1871323648,$157,"$1,105",4.450344827586207,14.5,0.0758
USIO,"Usio, Inc.",6.13,undefined,-0.351,N/A,undefined, -68.8 ,-68.802, 154.02 Mil ,154023040,$5.44,$65.96,5.728971962616822,1.07,0.0056
USLM,"United States Lime & Minerals, ",146.5,undefined,5,N/A,undefined, 13.42 ,13.108, 723.97 Mil ,721334400,$41.4,$35.9,2.2190245380187825,66.02,0.014099999
USWS,"U.S. Well Services, Inc.",0.7501,undefined,-3.881,N/A,undefined, -3.26 ,30.236, 457.99 Mil ,449662432,$-47.3,$353.2,3.2613043478260866,0.23,0.027999999
UTHR,United Therapeutics Corporation,204.33,-41.528137457044686,11.54,-10.88,-0.20324052981473442, 11.4 ,12.707, 8.12 Bil ,8144206336,$696,"$1,220",2.1858151476251604,93.48,0.0517
UTMD,"Utah Medical Products, Inc.",88.3,undefined,2.923,N/A,undefined, 14.11 ,12.71, 269.97 Mil ,265523920,$19.28,$8.92,1.1434861434861434,77.22,0.0218
UTSI,UTStarcom Holdings Corp,1.43,-30.43711340206186,-0.66,22.00,-21.28469468675655, -5.14 ,-0.713, 16.17 Mil ,16168785,$-6.23,$41.32,1.7439024390243902,0.82,0.032
UXIN,Uxin Limited,2.03,undefined,-4.555,N/A,undefined, -3.32 ,None, 1.26 Bil ,2719435264,$-58.63,$501.82,2.819444444444444,0.72,None
VABK,Virginia National Bankshares Co,33,undefined,2.94,,undefined,Not Found!,None, 196.29 Mil ,88652192,$9.05,$765.81,1.4163090128755365,23.3,0.0015
UVSP,Univest Financial Corporation,27.28,30.240549828178693,1.6,4.00,1.108524553818867,Not Found!,None, 914.65 Mil ,931487872,$47.4,"$5,644.0",2.066666666666667,13.2,0.0127
VACQ,Vector Acquisition Corporation,10.68,undefined,None,,undefined,Not Found!,None, 420.80 Mil ,419875616,$,$0.05,1.0987654320987654,9.72,0.0166
VACQU,Vector Acquisition Corporation,11.4,undefined,None,,undefined,Not Found!,None, - ,448203616,$,$0.05,1.1692307692307693,9.75,None
VALU,"Value Line, Inc.",30.75,undefined,1.978,N/A,undefined, 29.01 ,29.202, 261.91 Mil ,261912576,$17.10,$52.00,1.502932551319648,20.46,0.0112
VAQC,Vector Acquisition Corporation ,9.94,undefined,None,,undefined,Not Found!,None, 571.78 Mil ,None,$,$0.06,1.0364963503649636,9.59,0
VBFC,Village Bank and Trust Financia,43.0501,undefined,7.893,N/A,undefined,Not Found!,None, 109.47 Mil ,97711720,$-7.47,$654.24,1.674449630493971,25.71,0.0005
VBIV,"VBI Vaccines, Inc.",3.26,undefined,-0.212,N/A,undefined, -17.37 ,-17.078, 717.30 Mil ,716685568,$-48.05,$37.67,3.747126436781609,0.87,0.2033
VBLT,Vascular Biogenics Ltd.,1.95,undefined,-0.555,N/A,undefined, -4.45 ,-3.898, 101.85 Mil ,90773680,$-23.43,$10.79,1.9268774703557312,1.012,0.0544
VBTX,"Veritex Holdings, Inc.",33.48,48.021237113402066,2.049,7.00,1.4343260786559757,Not Found!,None, 2.46 Bil ,2228912128,$107.7,"$7,617.5",2.7175324675324672,12.32,0.0222
VC,Visteon Corporation,122.8,-356.2217319587628,-2.01,108.71,-2.900828436146277, 36.16 ,23.175, 3.62 Bil ,3615262720,$64,"$1,761",2.666666666666667,46.05,0.0766
VCEL,Vericel Corporation,63.68,undefined,0.06,N/A,undefined, 360.94 ,610.706, 2.89 Bil ,2903906816,$14.9,$71.3,6.862068965517242,9.28,0.0838
VCKAU,Vickers Vantage Corp. I,10.18,undefined,None,,undefined,Not Found!,None, - ,175009488,$,$0.17,1.0262096774193548,9.92,None
VCNX,"Vaccinex, Inc.",2.5,undefined,-1.536,N/A,undefined, -3.51 ,-3.505, 98.23 Mil ,98226088,$-28.94,$14.31,1.5337423312883436,1.63,0.0168
VCTR,"Victory Capital Holdings, Inc. ",28.29,78.38350515463917,2.88,9.50,2.7707142154343996, 8.08 ,7.41, 2.66 Bil ,2671568896,$242.6,"$1,023.2",2.1811873554356205,12.97,0.0949
VCVCU,10X Capital Venture Acquisition,10.75,undefined,None,,undefined,Not Found!,None, - ,273256448,$,$0.01,1.0814889336016098,9.94,None
VCVC,10X Capital Venture Acquisition,10.01,undefined,None,,undefined,Not Found!,None, 251.82 Mil ,251873648,$,$0.01,1.0100908173562058,9.91,None
VCYT,"Veracyte, Inc.",50.9,undefined,-0.656,N/A,undefined, -114.9 ,-123.67, 3.07 Bil ,3073328128,$-12.5,$35.9,2.4146110056925996,21.08,0.0643
VECO,Veeco Instruments Inc.,23.4,-26.177731958762884,-0.174,91.00,-1.118706493964226, 25.68 ,22.055, 1.21 Bil ,1205550464,$36.2,$489.7,2.626262626262626,8.91,0.0994
VELOU,Velocity Acquisition Corp.,9.95,undefined,None,,undefined,Not Found!,None, - ,49725000,$,$0.21,1.0205128205128204,9.75,None
VENAU,Venus Acquisition Corporation,10.63,undefined,None,,undefined,Not Found!,None, - ,65050496,$,$0.30,1.0715725806451615,9.92,None
VEON,VEON Ltd.,1.73,6.232577319587629,-0.2,-29.11,3.602645849472618, 3.37 ,4.228, 12.12 Bil ,12172990464,$665,"$13,538",1.4416666666666667,1.2,None
VERB,"Verb Technology Company, Inc.",1.22,undefined,-0.803,N/A,undefined, -3.65 ,-3.468, 81.08 Mil ,80560232,$-16.61,$21.80,1.2448979591836735,0.98,0.0208
VERI,"Veritone, Inc.",25.73,-153.46701030927835,-1.735,50.00,-5.964516529703784, -18.15 ,-17.601, 726.57 Mil ,723777472,$1.26,$89.44,9.356363636363637,2.75,0.087299995
VERO,Venus Concept Inc.,1.88,undefined,None,N/A,undefined, -2.09 ,-5.765, 144.68 Mil ,148001264,$-28.94,$116.76,1.1749999999999998,1.6,0.038599998
VERU,Veru Inc.,9.26,4.733099656357388,0.023,127.60,0.5111338721768238, 123.12 ,276.656, 705.50 Mil ,650860928,$1.15,$24.04,4.026086956521739,2.3,0.032
VERX,"Vertex, Inc.",22.03,undefined,None,-25.90,undefined, -40.11 ,-30.593, 2.91 Bil ,2924217344,$26.7,$329.4,1.0435812411179537,21.11,0.0721
VERY,"Vericity, Inc.",11.26,undefined,-1.476,,undefined,Not Found!,-6.596, 157.12 Mil ,161728496,$5.3,$573.5,1.6295224312590448,6.91,0.034
VFF,"Village Farms International, In",11.31,undefined,0.19,,undefined, 57.6 ,-130.621, 1.01 Bil ,963982912,$2.2,$148.7,4.383720930232558,2.58,0.0678
VG,Vonage Holdings Corp.,13.96,-4.195876288659794,-0.15,10.00,-0.30056420405872447, 45.43 ,36.625, 3.97 Bil ,3943801600,$31,$793,1.8713136729222521,7.46,0.0865
VIAC,ViacomCBS Inc.,42.81,undefined,None,-4.13,undefined, 9.83 ,9.399, 45.22 Bil ,46045339648,"$1,970","$36,607",2.9749826268241835,14.39,0.109
VIACA,ViacomCBS Inc.,47.16,undefined,None,5.00,undefined, 9.91 ,9.949, 45.58 Bil ,48740626432,"$1,970","$36,607",2.839253461770018,16.61,0.0647
