TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),FREE CASH_FLOW (YFINANCE),TOTAL CASH (YFINANCE),TOTAL CASH MINUS MARKET CAP,TOTAL LIABILITIES (MIL),TOTAL LIABILITIES (YFINANCE),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE)
SBS,Companhia de saneamento Basico ,6.5,21.14783745019921,0.628,10.71,3.2535134538768014,0.1895818,1.15 , 7.07 Bil ,18678335488,$777,255830128,3508421120,-917841920,"$5,346",17019421696,1.1284722222222223,1.1128472222222223,6.41,5.76,None, 5.58 ,2.864
SBSW,D/B/A Sibanye-Stillwater Limite,14.29,undefined,None,53.60,undefined,None,3.76 , 9.74 Bil ,12633467904,"$1,043",13936637952,20239800320,9868849152,"$4,537",18709399552,1.3927875243664716,1.368421052631579,14.04,10.26,None, 2.31 ,0.261
SBUG,,33.325,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,32.7426,30.98,,Not Found!,
SC,Santander Consumer USA Holdings,41.39,208.90393625498015,5.332,13.85,5.047207930779902,2.0330992,, 50.55 Bil ,50655477760,"$-1,498",None,417040992,-12252849568,"$41,016",38345670656,2.58203368683718,2.5814098565190267,41.38,16.03,0.0361,Not Found!,None
SCC,,8.9598,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,8.9389,8.89,,Not Found!,
SCCC,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
SCCB,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
SCCO,Southern Copper Corporation,60.19,76.20635219123507,2.741,7.36,1.2660965640677035,6.3560715,5.32 , 52.38 Bil ,54600871936,"$2,903",2395800064,2683200000,-45146828288,"$9,723",7506800128,1.3913546000924641,1.4165510864539992,61.28,43.26,0.0688, 9.02 ,11.495
SCD,LMP Capital and Income Fund Inc,14.58,undefined,-1.244,N/A,undefined,1.1084629,, 318.46 Mil ,311359488,$18.29,2135456,82802,-261052254,$58.43,55000000,1.5046439628482973,1.500371517027864,14.5386,9.69,None,Not Found!,None
SCDL,,35.1113,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,34.1862,25.682,,Not Found!,
SCE$G,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
SCE$H,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
SCE$J,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
SCE$K,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
SCE$L,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
SCHA,,102.86,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,101.65,64.94,,Not Found!,
SCHB,,108.51,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,107.5959,75.89,,Not Found!,
SCHC,,43.45,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,43.3626,31.25,,Not Found!,
SCHD,,76.39,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,76.0079,52.94,,Not Found!,
SCHE,,31.76,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,31.75,25.74,,Not Found!,
SCHF,,40.36,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,40.225,30.08,,Not Found!,
SCHG,,156.79,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,155.12,108.1,,Not Found!,
SCHH,,48.5,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,47.78,33.76,,Not Found!,
SCHI,,52.8511,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,52.72,51.09,,Not Found!,
SCHJ,,51.18,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,51.17,50.81,,Not Found!,
SCHK,,44.56,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,44.21,31.44,,Not Found!,
SCHM,,79.58,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,78.81,52.83,,Not Found!,
SCHO,,51.25,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,51.23,51.15,,Not Found!,
SCHP,,63.42,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,63.235,60.31,,Not Found!,
SCHQ,,51.96,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,51.47,46.505,,Not Found!,
SCHR,,57.27,,Key Error,,,None,Not Found!,,,Not Found!,,,,Not Found!,,,,57.13,56.29,,,
SCHV,,69.84,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,69.46,50.21,,Not Found!,
SCHW,Charles Schwab Corporation (The,72.33,120.48058964143429,2.318,21.15,1.6657070322332959,2.9892466,, 136.70 Bil ,88684634112,"$7,120",None,89354002432,-45406838784,"$517,082",28324999168,2.140574134359278,2.112755253033442,71.39,33.79,0.0098,Not Found!,None
SCHX,,108.85,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,107.95,76.81,,Not Found!,
SCHY,,25.9297,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,25.76,24.771,,Not Found!,
SCHZ,,54.9,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,54.743,53.64,,Not Found!,
SCI,Service Corporation Internation,62.46,83.07126374501992,3.758,4.11,1.3299914144255511,5.681445,1.01 , 13.84 Bil ,12164145152,$709,799229632,243726000,-10228094288,"$13,426",3656164096,1.5974424552429667,1.5900255754475703,62.17,39.1,0.0358, 10.22 ,9.344
SCJ,,85.609,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,85.7844,71.2,,Not Found!,
SCL,Stepan Company,115.23,135.9300239043825,6.011,4.40,1.1796409260121712,2.5693617,4.34 , 2.74 Bil ,2821621504,$55,None,127100000,-2448157856,$837,238900000,1.0874858437146093,1.0771989429973576,114.14,105.96,0.0184, 9.33 ,10.645
SCM,Stellus Capital Investment Corp,13.12,undefined,3.545,N/A,undefined,0.9257412,, 751.93 Mil ,683027136,$-105.65,15609296,30449636,-222673500,$529.90,466394240,1.6607594936708858,1.6379746835443036,12.94,7.9,0.0056,Not Found!,None
SCO,,18.2,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,17.27,16.73,,Not Found!,
SCS,Steelcase Inc.,13.3,7.134661354581675,0.22,10.00,0.5364407033520056,1.5731546,2.77 , 1.84 Bil ,1999516160,$44,42950000,397200000,-1123781504,"$1,359",718200000,1.391213389121339,1.3734309623430963,13.13,9.56,0.012999999, 12.16 ,11.874
SCRD,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
SCU,"Sculptor Capital Management, In",27.5,8.476749003984066,1.57,-5.42,0.30824541832669333,None,2.96 , 1.66 Bil ,1388049792,$353.7,275215616,153827008,-1422532288,$793.6,389631008,2.6750972762645917,2.6468871595330743,27.21,10.28,0.039300002, 4.22 ,4.137
SCVX,SCVX Corp.,9.92,undefined,None,,undefined,None,N/A , 284.71 Mil ,283420256,$-0.48,-203051,917238,-283707754,$29.81,0,1.0269151138716357,1.0248447204968945,9.9,9.66,0.00059999997, -57.4 ,None
SCX,L.S. Starrett Company (The),12.23,undefined,-1.918,N/A,undefined,1.5050167,3.00 , 101.02 Mil ,84088840,$-1.1,-2514000,11247000,-75061128,$101.0,29699000,4.8725099601593636,4.693227091633466,11.78,2.51,0.0023, 4.09 ,-70.016
SD,"SandRidge Energy, Inc.",10.17,-183.90334661354586,-7.771,5.00,-18.082924937418472,2.8719242,-1.98 , 307.43 Mil ,163837296,$49.5,29734250,73876000,-301055008,$116.9,20000000,6.569767441860465,6.44702842377261,9.98,1.548,0.0197, 11.66 ,3.06
SDCI,,20.155,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,20.14,14.51,,Not Found!,
SDD,,24.6,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,24.77,23.01,,Not Found!,
SDEF,,21.04,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,20.9438,7.2,,Not Found!,
SDEI,,24.7352,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,24.5326,3.61,,Not Found!,
SDEM,,12.06,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,12.0966,9.53,,Not Found!,
SDGA,,27.99,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,27.8189,21.35,,Not Found!,
SDHY,,18.97,,Unexpected error:<class 'TypeError'>,,,None,, 466.32 Mil ,,$,None,None,,$0.00,None,,,18.89,16.78,,Not Found!,
SDOG,,52.2287,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,51.8451,36.46,,Not Found!,
SDIV,,13.48,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,13.4,10.43,,Not Found!,
SDOW,,31,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,30.395,29.4,,Not Found!,
SDPI,"Superior Drilling Products, Inc",0.8323,undefined,-0.185,N/A,undefined,6.8749995,-2.48 , 27.42 Mil ,27937782,$-1.28,1526803,2262251,-20408573,$9.97,7279277,2.522121212121212,2.4999999999999996,0.825,0.33,0.023, -126.92 ,-12.157
SDP,,14.0296,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,14.3702,13.83,,Not Found!,
SDS,,8.18,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,8.0804,7.99,,Not Found!,
SDY,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
SEAH,Sports Entertainment Acquisitio,10.05,undefined,None,,undefined,None,N/A , 564.86 Mil ,567880704,$,None,806826,-563943190,$0.07,0,1.047966631908238,1.045881126173097,10.03,9.59,0.0057,Not Found!,None
SE,Sea Limited,322.6,undefined,-3.587,N/A,undefined,50.154083,13.11 , 171.70 Bil ,143291334656,$687,432939136,6062272000,-164640985600,"$7,924",2013975040,2.2741531845898986,2.281343625533115,323.62,141.855,None, -126.08 ,-125.614
SEAS,"SeaWorld Entertainment, Inc.",51.01,-269.12980398406376,-3.842,31.46,-5.276020466262767,None,1.24 , 5.85 Bil ,6105707520,$95.2,-52372752,430567008,-3723360928,"$2,808.0",2312773120,2.77379010331702,2.8042414355628056,51.57,18.39,0.0877, 27.54 ,-128.94
SEB,Seaboard Corporation,4052.56,undefined,486.755,N/A,undefined,1.1557381,3.80 , 4.70 Bil ,4415368192,$-151,-189000000,1456999936,-3176357888,"$2,887",1471000064,1.4735724466940106,1.4466067428804144,3978.4,2750.16,0.007900001, 5.62 ,10.035
SECT,,42.04,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,41.83,29.46,,Not Found!,
SEE,Sealed Air Corporation,58.19,102.1993784860558,3.221,9.60,1.7563048373613304,52.136448,2.88 , 12.24 Bil ,12445002752,$529,452187488,370000000,-8529250176,"$5,913",3809600000,1.6043562172594428,1.599117728149986,58,36.27,0.0201, 12.13 ,12.542
SEF,,12.35,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,12.355,12.13,,Not Found!,
SEIX,,25.115,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,25.12,24.08,,Not Found!,
SEM,Select Medical Holdings Corpora,34.98,112.90307091633467,2.367,18.71,3.2276463955498764,4.062831,1.73 , 8.36 Bil ,10048414720,$553,845900608,750273984,-3905716800,"$6,506",4522646016,1.9177631578947367,1.8887061403508776,34.45,18.24,0.0551, 7.91 ,13.946
SEMR,"SEMrush Holdings, Inc.",27.93,undefined,None,N/A,undefined,None,41.95 , 4.07 Bil ,2542919168,$0.00,None,171867008,-4075907712,$62.29,0,2.629943502824859,2.654425612052731,28.19,10.62,0.0466, 1384.72 ,-1768.372
SENS,"Senseonics Holdings, Inc.",3.8,-101.41912350597612,-1.425,32.10,-26.689243027888452,None,-11.21 , 1.64 Bil ,1448720384,$-52.10,-35871752,163091008,-1510670528,$547.77,62324000,10.857142857142858,10.914285714285715,3.82,0.35,0.2054, -3.05 ,-29.69
SENT,,27.5933,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,27.46,24.66,,Not Found!,
SF,Stifel Financial Corporation,68.14,193.1034836653387,4.857,14.18,2.8339225662656107,1.8569084,, 7.34 Bil ,6285352448,$286,None,3730601984,-3287308288,"$25,236",2388913920,2.180712516291337,2.133347466040219,66.66,31.246668,0.0177,Not Found!,None
SEPZ,,30.96,,Key Error,,,None,Not Found!,,,Not Found!,,,,Not Found!,,,,30.7623,23.53,,,
SF$B,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
SF$C,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
SFB,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
SF$D,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
SFBS,"ServisFirst Bancshares, Inc.",73.07,undefined,3.44,N/A,undefined,3.7992115,, 809.58 Mil ,4912464384,$199.9,None,211188000,-3702983648,"$12,134.0",1143699968,2.2884434700908236,2.263075477607266,72.26,31.93,0.0509,Not Found!,None
SFE,"Safeguard Scientifics, Inc. New",8.46,undefined,-0.195,N/A,undefined,2.1722264,N/A , 155.67 Mil ,142344448,$-7.10,-1619625,21750000,-154293840,$5.24,2302000,1.6427184466019418,1.6271844660194175,8.38,5.15,0.0454, -9.64 ,None
SFIG,,51.4934,,Key Error,,,None,Not Found!,,,Not Found!,,,,Not Found!,,,,51.47,51.16,,,
SFHY,,49.855,,Key Error,,,None,Not Found!,,,Not Found!,,,,Not Found!,,,,49.83,47.45,,,
SFL,SFL Corporation Ltd,8.32,-1.3364780876494022,-0.953,-7.70,-0.16063438553478393,1.1784031,0.38 , 2.97 Bil ,2797038080,$240.8,None,237251008,-819780224,"$2,292.6",2185441024,1.4222222222222223,1.4102564102564104,8.25,5.85,0.0174, 39.21 ,9.566
SFUN,Fang Holdings Limited,7.39,321.6207171314741,-0.7,-270.60,43.52107133037539,0.10155446,0.42 , 574.73 Mil ,594877376,$0.0,None,221642000,154102848,"$1,212.3",728833984,1.016506189821183,1.031636863823934,7.5,7.27,None, 44.25 ,10.272
SFY,,16.74,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,16.58,11.835,,Not Found!,
SFYF,,40.05,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,39.6364,21.65,,Not Found!,
SFYX,,14.6,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,14.47,9.65,,Not Found!,
SGDJ,,39.84,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,39.12,38,,Not Found!,
SGDM,,26.83,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,26.44,25.085,,Not Found!,
SGFY,"Signify Health, Inc.",24.35,undefined,None,121.90,undefined,None,4.33 , 3.71 Bil ,5170116096,$,None,756499968,-4624656384,$628.3,401000000,1.1003163126976956,1.0673294170808858,23.62,22.13,0.0232, 52.38 ,46.162
SGG,,59.7497,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,58.775,37.34,,Not Found!,
SGOL,,17.25,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,17.16,16.11,,Not Found!,
SGOV,,100.017,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,100.0132,100,,Not Found!,
SGU,Star Group L.P.,10.45,undefined,1.818,N/A,undefined,1.2251185,2.43 , 618.38 Mil ,709681088,$62,82740496,8883000,-406776744,$557,253440000,1.1521499448732082,1.1367144432194047,10.31,9.07,0.0004, 4.08 ,4.208
SH,,14.64,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,14.55,14.47,,Not Found!,
SHAG,,51.23,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,51.2,50.91,,Not Found!,
SHAK,"Shake Shack, Inc.",84.49,5.595537848605579,-1.064,-11.50,0.06622722036460622,7.761194,2.75 , 3.69 Bil ,3701235200,$-19.7,-3489875,420208000,-3032582528,$988.7,649852992,1.3307607497243659,1.2924870058276894,82.06,63.49,0.102299996, 132.04 ,103.473
SHE,,105.06,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,104.13,73.39,,Not Found!,
SHFT,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
SHG,Shinhan Financial Group Co Ltd,33.12,11.93609561752988,6.19,-7.40,0.36038936043266545,0.00037913304,, 89.06 Bil ,53839092776960,$0,None,75505634115584,75488896501760,"$514,496",126732220760064,1.4558241758241757,1.4232967032967034,32.38,22.75,None,Not Found!,None
SHLX,"Shell Midstream Partners, L.P.",11.76,35.162380876494026,1.182,8.47,2.9899983738515328,7.919834,2.35 , 6.87 Bil ,7226014208,$625.0,109125000,317000000,-4190103232,"$2,794.0",2719000064,1.4394124847001224,1.4026927784577725,11.46,8.17,0.0438, 9.31 ,29.137
SHI,SINOPEC Shangai Petrochemical C,26.23,55.780079681274906,4.3,-1.10,2.1265756645548954,0.08921708,2.18 , 5.24 Bil ,259652208,$-82,-2447613184,7146468864,1704147968,"$2,664",4606709760,1.540223135642983,1.4721080446271284,25.07,17.03,None, 7.44 ,0.059
SHM,,49.55,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,49.5294,49.36,,Not Found!,
SHO,"Sunstone Hotel Investors, Inc. ",11.93,-71.73998406374503,-1.441,19.90,-6.013410231663456,1.4208568,2.03 , 3.47 Bil ,3680453632,$-95.7,-47390500,320275008,-2239983040,$912.1,798382016,1.675561797752809,1.6587078651685394,11.81,7.12,0.0403, -72.4 ,-28.249
SHO$H,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
SHOP,Shopify Inc.,1504.08,883.0139474103587,12.788,30.89,0.5870791097616874,20.183325,62.70 , 178.71 Bil ,178204606464,$507,487217760,7755386880,-175287562240,"$1,835",1076795008,1.7918513223731236,1.7627245651655947,1479.631,839.4,0.024400001, 67.98 ,335.204
SHO$I,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
SHUS,,41.1386,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,40.7397,38.999,,Not Found!,
SHW,Sherwin-Williams Company (The),297.3,276.23992350597615,7.736,11.87,0.9291622048636937,25.95528,4.18 , 89.82 Bil ,90460372992,"$3,222",2779537408,219600000,-79735614336,"$17,679",10875499520,1.3633653414645488,1.3574496290848337,296.01,218.06334,0.0128, 24.76 ,24.389
SHYD,,25.36,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,25.3527,24.04,,Not Found!,
SHYG,,45.78,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,45.73,43.42,,Not Found!,
SI,Silvergate Capital Corporation,116.34,undefined,1.704,N/A,undefined,3.8616443,," -1,506,107,000.00 ",-1846978432,$-407.4,None,4534769152,1611238144,"$11,419.0",15838000,8.617777777777778,8.215555555555556,110.91,13.5,0.081599995,Not Found!,None
SHYL,,47.845,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,47.82,45.52,,Not Found!,
SI$A,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
SID,Companhia Siderurgica Nacional ,6.56,32.675381673306774,1.502,3.91,4.98100330385774,0.6158273,2.36 , 10.84 Bil ,31599093760,"$2,616",10020088832,17740818432,8880512000,"$10,807",34679685120,2.429629629629629,2.374074074074074,6.41,2.7,None, 2.35 ,2.467
SIF,"SIFCO Industries, Inc.",8.05,undefined,1.495,N/A,undefined,1.0431836,2.17 , 88.50 Mil ,97817680,$-5.9,-5546250,311000,-49458672,$69.0,36688000,2.3333333333333335,2.3579710144927533,8.135,3.45,0.0025, 6.29 ,13.027
SIG,Signet Jewelers Limited,77.48,146.75227091633468,5.401,7.00,1.8940664805928584,3.069157,3.01 , 4.68 Bil ,5187274240,"$1,583",1270812544,1298400000,-2752226816,"$4,105",1579800064,4.678743961352658,4.632850241545894,76.72,16.56,0.1696, 6.67 ,8.199
SII,Sprott Inc.,37.35,undefined,None,,undefined,None,9.55 , 926.63 Mil ,942670208,$25.1,34500,61630000,-900435664,$64.1,22049000,1.332500891901534,1.3342846949696752,37.4,28.03,None, 16.25 ,21.021
SIJ,,13.8946,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,14.1579,13.42,,Not Found!,
SIL,,39.62,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,39.105,37.13,,Not Found!,
SILV,SilverCrest Metals Inc.,7.62,undefined,-0.465,N/A,undefined,3.8926523,N/A , 912.19 Mil ,986714944,$-137.44,-94903104,200394000,-889718000,$45.92,29534000,1.0885714285714285,1.062142857142857,7.435,7,None, -16.15 ,-26.59
SILJ,,13.01,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,12.82,12.15,,Not Found!,
SILX,,5.6455,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,5.46,5.03,,Not Found!,
SIM,"Grupo Simec, S.A.B. de C.V.",22.7845,-7986.255936254981,19.142,-246.50,-350.5126702914253,0.10733986,5.94 , 3.21 Bil ,-6438330880,$267,6726115840,10167951360,6340717056,$677,5984000,3.8101170568561873,3.8529264214046823,23.0405,5.98,None, 6.69 ,-0.582
SIMS,,46.09,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,45.6532,30.965,,Not Found!,
SINV,,14.1747,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,14.8794,11.861,,Not Found!,
SITC,SITE Centers Corp.,15.66,-0.07762231075697211,-0.018,-6.04,-0.004956724824838577,1.7476839,-0.29 , 5.14 Bil ,5045583872,$263.1,170919008,190832992,-3033720736,"$2,036.4",1780462976,2.3763277693474962,2.3186646433990896,15.28,6.59,0.0571, 17.06 ,19.171
SITE,"SiteOne Landscape Supply, Inc.",204.61,106.84392031872511,3.242,10.30,0.5221832770574513,11.453374,7.43 , 9.79 Bil ,9544910848,$167,104737504,107800000,-9124824640,"$1,141",638300032,1.853183588443076,1.8610633094828366,205.48,110.41,0.0622, 28.78 ,28.256
SIVR,,23.19,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,22.9,21.25,,Not Found!,
SIXA,,35.0017,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,34.8623,26.32,,Not Found!,
SIX,Six Flags Entertainment Corpora,40.32,57.9577816733068,-5.118,-14.96,1.437444981976855,None,-0.43 , 5.99 Bil ,6787376640,$-18.3,96256128,253720000,-3148289344,"$4,088.6",2848551936,2.1198738170347005,2.0946372239747637,39.84,19.02,0.0592, 322.11 ,124.514
SIXH,,30.5039,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,30.473,25.392,,Not Found!,
SIXL,,34.7001,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,34.086,26.086,,Not Found!,
SIXS,,47.6564,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,47.0231,28.115,,Not Found!,
SIZE,,133.29,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,132.36,90,,Not Found!,
SJI,"South Jersey Industries, Inc.",23.96,43.272159362549814,1.856,4.80,1.8060166678860523,1.370022,0.78 , 5.86 Bil ,6031049728,$-137,-125827872,30386000,-2622749616,"$4,938",3384935936,1.3135964912280704,1.2883771929824563,23.5,18.24,0.0888, 13.15 ,12.045
SJB,,17.665,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,17.655,17.65,,Not Found!,
SJIJ,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
SJIV,,,,Key Error,,,,N/A , - ,,$-136.97,,,,"$4,938.29",,,,,,, 13.15 ,
SJNK,,27.42,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,27.39,25.58,,Not Found!,
SJM,J.M. Smucker Company (The) New,120.78,131.23201593625498,7.79,1.11,1.086537638154123,1.6142623,1.91 , 17.73 Bil ,18597439488,$996,1185250048,334300000,-12781824160,"$8,041",4909899776,1.1172987974098059,1.111563367252544,120.16,108.1,0.1221, 10.49 ,10.189
SJR,,,,Key Error,3.94,,,1.75 , 18.81 Bil ,,$716,,,,"$8,297",,,,,,, 9.51 ,
SJT,San Juan Basin Royalty Trust,4.52,undefined,0.226,N/A,undefined,44.803925,82.48 , 211.18 Mil ,237961280,$0.00,None,3472277,-209529947,$1.82,0,1.8448979591836732,1.816326530612245,4.45,2.45,0.0044, 12.33 ,None
SJW,SJW Group,69.48,58.282470119521925,2.145,7.00,0.8388380846217893,2.0514617,0.91 , 3.52 Bil ,3382861312,$-103.7,-72430128,11406000,-1995539664,"$2,419.8",1500822016,1.1977245302534048,1.1582485778314084,67.19,58.01,0.0115, 16.13 ,16.261
SKF,,9.36,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,9.3799,9.01,,Not Found!,
SKIL,Skillsoft Corp.,10,undefined,None,N/A,undefined,None,N/A , 1.34 Bil ,808049472,$-1.68,None,2382560,-864429984,$110.39,3132013,1.1682242990654206,1.1670560747663552,9.99,8.56,0.0145000005, -604.93 ,None
SKLZ,Skillz Inc.,11.54,undefined,None,N/A,undefined,None,14.37 , 4.50 Bil ,7931756032,$0.0,None,612577984,-3825494848,$185.6,0,1.147117296222664,1.1123260437375744,11.19,10.06,0.2486, -25.6 ,-61.366
SKM,"SK Telecom Co., Ltd.",28.59,35.53469976095618,2.357085,0.10,1.242906602341944,0.0007709994,1.74 , 26.71 Bil ,7706260799488,"$1,719",None,3058100076544,3039491616768,"$21,068",9842800459776,1.3627264061010487,1.3693994280266921,28.73,20.98,None, 4.33 ,1.458
